,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TCGA-18-3406-01A-01R-1031-01,-0.2853359436252634,0.30491032371465954,0.02549867826071641,0.15438364440751726,-0.15552042560126436,-0.03981318032493252,-0.46328329305570987,-0.03663872717419477,0.027610976961487618,-0.10123711731550898,0.5673957736793119,-0.07571618426367009,0.204465957447157,-0.1388427770307421,0.3388081322953069,-0.21172218574419163
TCGA-18-3407-01A-01R-1031-01,0.16161262660256262,-0.11914621412080699,-0.12911535644859612,0.71077926742263,-0.018446196072134394,-0.03314240938187583,-0.39848227065041586,-0.01728101315599435,-0.12769013547128155,-0.29981871921292474,0.13804120737983536,-0.10690700043516368,-0.14067803381196003,0.25755779558495856,0.21642193722716455,0.0873891439825549
TCGA-18-3408-01A-01R-1031-01,0.05384182747685614,-0.2622542901695171,0.4289652654865039,0.186428668467789,-0.3581364979612404,0.003752750618146493,-0.014572202959828423,0.06574130082402382,0.15195337473287365,-0.13749331484460067,0.0035146392642064926,-0.0048547322307492214,-0.43736339897322074,0.5159189259876898,-0.0783287752640622,-0.26668737618577176
TCGA-18-3410-01A-01R-1031-01,-0.4512501807660431,0.2283179107964875,-0.021962285400412937,0.24474328128639264,0.4539091947195614,0.054151988517252996,-0.17471899606014357,-0.2107370870360377,0.133042685481361,0.1494810819532181,-0.3208541471416624,0.2985418917292546,-0.06275439183633755,-0.20623029292191855,-0.3163293031680423,0.14596875546430477
TCGA-18-3411-01A-01R-1031-01,0.13873828357134452,0.10745218005124187,0.3861862891622238,0.07423320140362408,-0.33258388453353016,0.011602035950031678,0.49700068633592404,0.030978147723455262,-0.11002324098949982,-0.10692044104280879,-0.3020580392394648,0.04652465453613946,0.11693259782336089,0.1466359965642983,-0.12106686410516854,-0.537648671416693
TCGA-18-3412-01A-01R-1031-01,0.08002505589598717,0.16820027195548617,0.22864754214217697,0.12212754973824193,-0.06578689922469215,0.07794912324472751,0.4285723192435445,0.23959593351061434,-0.4136640095497381,-0.17223647395154115,0.3026801826303008,-0.008269623628716654,-0.06489352804426435,-0.108301483249086,-0.39525284593851573,-0.4266066186111111
TCGA-18-3414-01A-01R-1031-01,-0.010475235839379387,0.5856558874837366,-0.3890963402156899,0.0915710519168611,-0.2351116300739174,0.01174916995972442,-0.11365001265132815,-0.0008324554842957298,0.016381852657501438,0.15845691789149474,0.2720326161623798,0.07084254686103403,-0.31414629615726763,-0.2789436961263528,0.3772065180219616,0.07486042052059752
TCGA-18-3415-01A-01R-1031-01,0.014941785788666161,0.15743968240091352,0.2934663915770111,0.576980626008222,-0.18975646696771553,0.031230814417452554,0.30757888062762145,-0.12765696146195712,-0.16882759915850315,-0.3511943475367343,-0.2121151257369003,0.10074774102673033,0.0843217267087897,-0.006868164582267276,-0.040834656497520105,-0.43848422914272306
TCGA-18-3416-01A-01R-1031-01,0.35268671623269054,0.04360480208393226,0.06228973176890559,0.016726211663202695,0.21977286583869032,-0.03712492154245226,0.23654167120641062,-0.15836762655793188,-0.16922277339073086,-0.15207922073052138,-0.21789120327701492,0.6479933910514705,-0.18641940630097975,-0.03206936947106558,-0.33417760908669286,-0.26879085406288844
TCGA-18-3419-01A-01R-1031-01,-0.02957383174485354,0.25044384208582215,-0.30305485847155184,-0.06713079132598797,0.27659265526596205,-0.11153455579174266,0.37876882958148894,0.03368241362900903,-0.3388866965112551,-0.13927311936609113,0.35321108913793803,0.24451672102632643,0.16164945238961434,-0.18394300055043014,-0.4687290470256023,-0.08972461802746907
TCGA-18-3421-01A-01R-1031-01,-0.2419195698738004,0.3078446414217926,0.08560607379493707,-0.041476732510157606,0.347215322734796,-0.0013881791015445705,0.2789144768961615,0.13790499045985558,0.14038732217534836,-0.1192851007405453,0.06077801335710191,-0.1586979734877926,-0.23196266261021903,-0.5061532338863622,0.25099290997278434,-0.4295051070617844
TCGA-18-4086-01A-01R-1101-01,0.11277019009778665,-0.29562402614573685,0.3054098619544074,0.6015941814138546,-0.037750956643431276,0.04427446556165761,-0.14461431996626123,-0.19969549340379772,0.011322287338165616,-0.17922078413483472,-0.12668304022121385,-0.010020290770779396,-0.07748717754967759,-0.038212623238087724,-0.23846956441416417,-0.5174863658810698
TCGA-21-1075-01A-01R-0690-01,0.022388613470509657,-0.38169358774187095,0.39984285431175925,0.15046444557359198,-0.16060036444524006,0.052238396437505205,0.4749369263175465,0.03855565391971837,0.16820824780411145,0.17479434891143356,-0.2704354768420204,-0.23575293710926282,-0.32566512908154477,-0.22628787535407657,-0.14400865801742743,-0.223958929357961
TCGA-21-1076-01A-01R-0690-01,0.13168350997303288,-0.6295145012346419,-0.04571234220474284,0.09569521573451578,0.08325741171414505,-0.029987150421145626,-0.36128872368845794,-0.22358040658016182,0.04328664473432178,-0.1258392929436631,0.30633874333886313,0.17984728416139456,0.2713022286773335,0.019715397753186686,0.3650575428477524,0.18872373774908643
TCGA-21-1077-01A-01R-0690-01,0.06811341261004121,-0.7362387819168807,0.27795079420749963,0.18794424975434088,-0.24410444539915696,0.07712365957021802,0.21095015816433788,-0.28134631693337986,0.12433058633246086,0.03740868513080736,0.16261060680226616,-0.1619784558294117,0.1328633170035525,-0.13743623259836169,0.19366013042520897,-0.08922004498089353
TCGA-21-1078-01A-01R-0690-01,-0.2792084219023091,-0.17491393846269981,-0.13612887090419135,-0.29213345655676226,-0.41366829762180884,0.1845205196150403,-0.0905927852504397,0.15890876012857083,0.30556572820906674,0.021534574814240495,0.24536060149666125,0.39809384810574683,-0.19852166027958965,-0.26259171838467926,-0.12626136290129583,0.3348500189257679
TCGA-21-1079-01A-01R-0690-01,0.23356432252013629,0.24983517305373418,-0.22664429213056442,0.07050123809322764,-0.31081872162223045,0.045185645608172224,-0.24710712147699915,0.0245628272848042,0.05053849486838468,-0.08398222428670736,-0.32229545905514134,-0.0004837536772825817,0.3274824511784936,-0.48669765576112456,0.16359425777790193,0.4266292958038173
TCGA-21-1080-01A-01R-0690-01,0.1434360993642562,-0.16312752339959974,-0.24721583809172146,-0.27202859951807634,0.04374230069255431,-0.024528265819409565,0.09131759854256227,-0.13408507270403286,-0.10405808188956801,0.10536781766041609,0.6422593211633177,0.03393502740942403,0.1451971427626158,-0.5327321887456973,0.05411644907328879,-0.21324648500245144
