,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
KRT6B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014
KRT6A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.025
ADH1C,0.023,0.0,0.003,0.003,0.0,0.034,0.004,0.022,0.08,0.097,0.02,0.99,0.0,0.001,0.002,0.035
ADH7,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.012,0.519,0.0,0.002,0.0,0.0,0.0,0.848
FGG,0.0,0.017,0.01,0.025,0.427,0.014,0.007,0.001,0.001,0.002,0.007,0.004,0.004,0.003,0.903,0.0
SERPINB2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
SCGB1A1,0.212,0.001,0.006,0.004,0.0,0.053,0.008,0.063,0.049,0.176,0.011,0.897,0.001,0.003,0.005,0.33
KRT5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007
PLUNC,0.0,0.063,0.029,0.085,0.955,0.022,0.024,0.001,0.004,0.005,0.043,0.219,0.024,0.011,0.157,0.0
LTF,0.7,0.057,0.022,0.025,0.051,0.064,0.042,0.063,0.016,0.107,0.004,0.676,0.017,0.003,0.094,0.126
SFTPB,0.018,0.021,0.029,0.032,0.048,0.111,0.027,0.047,0.018,0.058,0.017,0.049,0.006,0.01,0.986,0.028
CEACAM5,0.458,0.006,0.014,0.011,0.001,0.04,0.022,0.068,0.056,0.131,0.012,0.813,0.009,0.011,0.006,0.319
FBN2,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.0,0.0,0.0,0.0,0.0,1.0
DEFB1,0.764,0.228,0.012,0.027,0.081,0.004,0.581,0.001,0.007,0.0,0.068,0.065,0.106,0.007,0.002,0.0
NR0B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.997,0.0,0.0,0.0,0.0,0.0,0.078
CXCL14,0.774,0.016,0.019,0.012,0.001,0.013,0.028,0.06,0.022,0.052,0.005,0.028,0.511,0.032,0.004,0.36
CLCA2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.026
SERPINB3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
WIF1,0.01,0.001,0.181,0.011,0.001,0.011,0.008,0.036,0.168,0.372,0.027,0.022,0.015,0.121,0.005,0.885
KRT15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.026
UCHL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.995,0.002,0.0,0.0,0.0,0.0,0.044
AKR1C3,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.613,0.0,0.0,0.0,0.0,0.0,0.79
PTHLH,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.0,0.001,0.0,0.0,0.0,0.066
GPX2,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.989
KRT16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
ALDH3A1,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.491,0.0,0.0,0.0,0.0,0.0,0.871
HMGA2,0.232,0.004,0.005,0.003,0.0,0.004,0.006,0.02,0.032,0.024,0.003,0.01,0.005,0.007,0.001,0.972
CALB1,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.003,0.0,0.0,0.002,0.001,0.0,0.973
KRT17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
PI3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CXCL6,0.246,0.733,0.038,0.072,0.171,0.023,0.109,0.012,0.004,0.003,0.011,0.511,0.3,0.019,0.045,0.003
GPC3,0.018,0.0,0.002,0.001,0.0,0.003,0.002,0.008,0.039,0.067,0.004,0.012,0.001,0.003,0.0,0.997
SFTPD,0.011,0.056,0.041,0.054,0.175,0.073,0.037,0.027,0.02,0.028,0.031,0.033,0.015,0.019,0.975,0.011
C4BPA,0.001,0.013,0.021,0.035,0.189,0.039,0.014,0.006,0.007,0.012,0.026,0.013,0.005,0.008,0.98,0.002
MAGEA1,0.278,0.001,0.004,0.002,0.001,0.002,0.047,0.008,0.754,0.076,0.035,0.004,0.002,0.005,0.0,0.588
MAGEA9,0.651,0.006,0.031,0.016,0.001,0.032,0.28,0.097,0.307,0.087,0.053,0.087,0.027,0.088,0.003,0.604
KRT23,0.044,0.063,0.657,0.085,0.008,0.155,0.127,0.098,0.105,0.003,0.63,0.061,0.041,0.302,0.042,0.006
DSG3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016
S100P,0.002,0.076,0.014,0.084,0.545,0.191,0.209,0.001,0.014,0.001,0.736,0.245,0.001,0.002,0.087,0.0
MAGEA12,0.0,0.0,0.001,0.014,0.016,0.001,0.0,0.0,0.82,0.009,0.571,0.001,0.0,0.001,0.0,0.0
S100A2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
CLCA4,1.0,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN1,1.0,0.003,0.0,0.0,0.0,0.001,0.001,0.003,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002
PTPRZ1,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.009,0.0,0.001,0.0,0.0,0.0,0.988
DEFB4,0.748,0.564,0.008,0.013,0.139,0.002,0.204,0.004,0.001,0.001,0.001,0.004,0.247,0.002,0.011,0.003
PENK,0.045,0.005,0.024,0.013,0.0,0.018,0.023,0.045,0.029,0.016,0.033,0.026,0.036,0.992,0.004,0.077
TFPI2,0.0,0.862,0.009,0.027,0.503,0.004,0.01,0.0,0.0,0.0,0.006,0.002,0.029,0.005,0.051,0.0
CLDN8,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.01,0.798,0.0,0.001,0.0,0.0,0.0,0.602
TMPRSS11D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.011
CALML5,0.736,0.158,0.027,0.021,0.004,0.019,0.633,0.067,0.034,0.001,0.05,0.01,0.074,0.135,0.004,0.014
PRSS21,0.444,0.236,0.028,0.048,0.344,0.025,0.683,0.009,0.358,0.02,0.093,0.139,0.034,0.009,0.013,0.014
SERPINA3,0.004,0.709,0.012,0.033,0.688,0.002,0.014,0.0,0.001,0.001,0.003,0.005,0.141,0.004,0.046,0.0
TSPAN7,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.011,0.712,0.0,0.002,0.0,0.0,0.0,0.701
CCL20,0.005,0.842,0.002,0.005,0.54,0.001,0.004,0.0,0.0,0.0,0.0,0.002,0.012,0.0,0.013,0.0
PROM1,0.0,0.001,0.024,0.05,0.183,0.008,0.004,0.0,0.013,0.002,0.718,0.004,0.002,0.666,0.066,0.0
PADI3,0.999,0.025,0.0,0.0,0.0,0.003,0.023,0.014,0.0,0.0,0.0,0.003,0.002,0.0,0.0,0.0
BNC1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.014
IVL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
MAGEA11,0.996,0.001,0.001,0.0,0.0,0.002,0.021,0.017,0.025,0.005,0.001,0.004,0.001,0.001,0.0,0.077
CTSE,0.022,0.037,0.031,0.039,0.079,0.084,0.032,0.035,0.01,0.034,0.014,0.038,0.013,0.011,0.988,0.019
FABP4,0.024,0.094,0.021,0.027,0.025,0.008,0.032,0.005,0.001,0.001,0.01,0.008,0.993,0.032,0.018,0.002
MAGEB2,0.58,0.039,0.056,0.044,0.054,0.015,0.47,0.029,0.159,0.18,0.045,0.038,0.173,0.059,0.014,0.581
FGFBP1,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.077
TUBB2B,0.0,0.004,0.722,0.096,0.068,0.057,0.025,0.017,0.113,0.067,0.45,0.018,0.02,0.47,0.139,0.011
AGR2,0.014,0.025,0.016,0.035,0.041,0.08,0.026,0.01,0.014,0.014,0.056,0.992,0.003,0.005,0.041,0.003
CXCL1,0.076,0.993,0.009,0.016,0.041,0.005,0.022,0.004,0.001,0.002,0.002,0.016,0.072,0.004,0.011,0.002
DLK1,0.0,0.0,0.005,0.004,0.0,0.001,0.002,0.001,0.002,0.0,0.038,0.001,0.006,0.999,0.001,0.0
NQO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.003
PDZK1IP1,0.045,0.642,0.005,0.016,0.748,0.006,0.146,0.001,0.0,0.0,0.001,0.008,0.034,0.001,0.057,0.0
LCN2,0.855,0.069,0.008,0.011,0.056,0.012,0.017,0.012,0.026,0.107,0.003,0.492,0.008,0.001,0.009,0.075
DKK1,0.398,0.104,0.641,0.1,0.065,0.026,0.058,0.055,0.227,0.199,0.04,0.032,0.181,0.076,0.037,0.514
TMSL8,0.001,0.0,0.009,0.004,0.0,0.005,0.005,0.005,0.21,0.004,0.19,0.006,0.002,0.959,0.0,0.005
MMP1,0.994,0.064,0.005,0.006,0.006,0.002,0.011,0.004,0.0,0.002,0.0,0.006,0.083,0.002,0.005,0.005
WFDC2,0.013,0.056,0.052,0.079,0.16,0.152,0.061,0.026,0.04,0.054,0.097,0.943,0.011,0.027,0.176,0.012
CEACAM6,0.263,0.066,0.05,0.052,0.018,0.116,0.069,0.097,0.027,0.07,0.026,0.933,0.051,0.029,0.066,0.092
COCH,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.013,0.0,0.0,0.0,0.0,0.0,1.0
DSC3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016
IGF2,0.368,0.006,0.012,0.005,0.0,0.034,0.019,0.221,0.004,0.004,0.007,0.013,0.028,0.893,0.002,0.122
MMP13,0.028,0.136,0.01,0.016,0.014,0.005,0.021,0.003,0.0,0.0,0.002,0.007,0.99,0.011,0.013,0.001
CEL,0.035,0.005,0.028,0.017,0.005,0.921,0.028,0.193,0.054,0.161,0.037,0.027,0.004,0.051,0.034,0.276
GSTM3,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.112,0.991,0.006,0.002,0.0,0.001,0.0,0.069
FZD10,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.123,0.0,0.0,0.0,0.0,0.0,0.992
TCN1,0.997,0.007,0.001,0.001,0.001,0.001,0.004,0.001,0.0,0.005,0.0,0.058,0.041,0.001,0.0,0.033
SERPINB5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011
NRN1,0.393,0.003,0.018,0.008,0.0,0.027,0.021,0.174,0.198,0.115,0.021,0.408,0.008,0.054,0.002,0.769
PTN,0.438,0.003,0.02,0.01,0.001,0.013,0.024,0.049,0.141,0.176,0.027,0.524,0.021,0.045,0.002,0.69
PTGS2,0.061,0.984,0.026,0.032,0.011,0.025,0.046,0.02,0.002,0.002,0.008,0.025,0.141,0.036,0.029,0.003
IGKV1-5,0.0,0.003,0.001,0.003,1.0,0.001,0.001,0.0,0.0,0.0,0.001,0.0,0.003,0.001,0.011,0.0
IL1F9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
LMO3,0.0,0.03,0.028,0.051,0.309,0.038,0.018,0.005,0.009,0.009,0.043,0.015,0.008,0.015,0.947,0.001
IL1A,0.957,0.287,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.001,0.031,0.0,0.0,0.003
BEX1,0.0,0.0,0.202,0.022,0.007,0.007,0.003,0.001,0.369,0.052,0.858,0.002,0.002,0.29,0.011,0.005
DMBT1,0.105,0.048,0.06,0.062,0.071,0.132,0.061,0.109,0.061,0.142,0.032,0.107,0.021,0.026,0.944,0.111
TOX3,0.0,0.0,0.004,0.067,0.005,0.01,0.001,0.0,0.005,0.0,0.997,0.004,0.0,0.033,0.015,0.0
FOLR1,0.001,0.018,0.026,0.045,0.267,0.047,0.018,0.006,0.013,0.017,0.045,0.019,0.005,0.011,0.959,0.002
TSPYL5,0.038,0.015,0.056,0.039,0.006,0.106,0.051,0.958,0.132,0.063,0.096,0.063,0.017,0.135,0.028,0.087
CYP4F11,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.351,0.0,0.0,0.0,0.0,0.0,0.936
KLK11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.03
TFF3,0.0,0.001,0.026,0.043,0.016,0.053,0.012,0.003,0.071,0.027,0.737,0.666,0.001,0.039,0.034,0.001
HP,0.017,0.03,0.025,0.044,0.316,0.049,0.027,0.013,0.029,0.071,0.02,0.062,0.005,0.004,0.94,0.017
COL11A1,0.035,0.047,0.018,0.02,0.019,0.007,0.021,0.007,0.002,0.006,0.004,0.008,0.997,0.02,0.016,0.011
AQP3,0.273,0.213,0.024,0.031,0.006,0.92,0.082,0.125,0.004,0.002,0.02,0.088,0.021,0.027,0.034,0.004
ALDH1A1,0.006,0.0,0.001,0.0,0.0,0.002,0.001,0.008,0.091,0.954,0.003,0.007,0.0,0.001,0.0,0.284
CYP4B1,0.022,0.061,0.04,0.053,0.069,0.975,0.052,0.053,0.013,0.016,0.045,0.062,0.011,0.023,0.151,0.008
CP,0.0,0.007,0.011,0.04,0.981,0.02,0.006,0.0,0.003,0.002,0.086,0.09,0.001,0.004,0.14,0.0
RHCG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
BCHE,0.092,0.004,0.008,0.005,0.001,0.004,0.007,0.007,0.005,0.034,0.002,0.007,0.04,0.013,0.003,0.994
CYP26A1,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.0,0.0,0.0,0.0,0.0,1.0
TNC,0.642,0.052,0.025,0.018,0.006,0.013,0.038,0.049,0.019,0.035,0.005,0.027,0.738,0.027,0.009,0.178
CLDN10,0.0,0.024,0.077,0.167,0.362,0.051,0.263,0.001,0.023,0.003,0.836,0.042,0.028,0.129,0.212,0.0
VTCN1,0.358,0.0,0.002,0.001,0.0,0.008,0.004,0.047,0.213,0.105,0.011,0.457,0.0,0.005,0.0,0.778
SERPINB7,1.0,0.016,0.001,0.001,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.001,0.016,0.001,0.0,0.001
IGFBP2,0.083,0.0,0.001,0.0,0.0,0.001,0.001,0.011,0.02,0.019,0.001,0.006,0.001,0.002,0.0,0.996
S100A9,1.0,0.014,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.001,0.005,0.0,0.0,0.0
GPR87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
CXCL9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHNAK2,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.01
FMO3,0.272,0.004,0.004,0.004,0.0,0.02,0.014,0.035,0.01,0.011,0.005,0.961,0.003,0.004,0.002,0.032
FOXE1,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.994
CA12,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.004
GREM1,0.04,0.046,0.023,0.025,0.028,0.01,0.025,0.008,0.004,0.012,0.005,0.013,0.996,0.02,0.025,0.017
TSPAN8,0.0,0.01,0.056,0.725,0.594,0.04,0.023,0.003,0.031,0.031,0.274,0.035,0.011,0.043,0.192,0.002
MSMB,0.022,0.004,0.007,0.011,0.012,0.015,0.013,0.008,0.093,0.035,0.039,0.994,0.001,0.003,0.003,0.009
KRT31,0.978,0.004,0.005,0.004,0.0,0.021,0.106,0.095,0.091,0.023,0.01,0.072,0.002,0.005,0.001,0.096
KRT4,0.982,0.001,0.001,0.001,0.0,0.027,0.028,0.069,0.138,0.012,0.016,0.079,0.0,0.001,0.0,0.056
SPINK1,0.0,0.001,0.0,0.004,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0
AREG,0.016,0.967,0.036,0.056,0.158,0.012,0.035,0.005,0.004,0.005,0.014,0.011,0.171,0.025,0.056,0.004
ANXA10,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.211,0.0,0.0,0.0,0.0,0.0,0.977
CXCL10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAME,0.001,0.0,0.007,0.002,0.0,0.004,0.002,0.006,0.838,0.372,0.08,0.007,0.0,0.212,0.0,0.328
NLRP2,0.006,0.026,0.096,0.084,0.086,0.127,0.068,0.129,0.249,0.072,0.163,0.07,0.017,0.909,0.11,0.03
SOSTDC1,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.994
AIM2,0.0,0.283,0.0,0.0,0.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.002,0.0
DDX3Y,0.959,0.055,0.002,0.005,0.167,0.003,0.133,0.005,0.175,0.002,0.035,0.017,0.001,0.001,0.0,0.004
NELL1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.016,0.546,0.0,0.0,0.0,0.0,0.0,0.838
S100A8,1.0,0.007,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.001,0.005,0.0,0.0,0.001
GHR,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.002,0.0,0.001,0.0,0.0,0.0,0.075
CABYR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.995,0.0,0.0,0.0,0.0,0.0,0.089
VSNL1,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.046
CRYAB,0.998,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.001,0.003,0.0,0.001,0.002,0.001,0.0,0.057
ADAM23,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.33,0.0,0.0,0.0,0.0,0.0,0.943
FABP6,0.038,0.131,0.024,0.05,0.464,0.318,0.784,0.066,0.024,0.004,0.134,0.061,0.002,0.011,0.144,0.001
POPDC3,0.415,0.021,0.007,0.004,0.002,0.0,0.006,0.003,0.004,0.032,0.0,0.001,0.844,0.072,0.001,0.329
SLC34A2,0.007,0.057,0.021,0.033,0.141,0.045,0.023,0.015,0.003,0.007,0.008,0.022,0.011,0.007,0.986,0.003
ODAM,0.0,0.033,0.057,0.833,0.368,0.005,0.026,0.0,0.003,0.0,0.176,0.004,0.149,0.328,0.067,0.0
SLCO1B3,0.469,0.856,0.014,0.015,0.074,0.007,0.019,0.021,0.035,0.082,0.002,0.012,0.034,0.003,0.011,0.177
CXCL11,0.0,0.001,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
RNF128,0.977,0.0,0.0,0.0,0.0,0.006,0.0,0.003,0.0,0.007,0.0,0.001,0.001,0.0,0.0,0.213
PON3,0.0,0.007,0.004,0.093,0.995,0.001,0.002,0.0,0.0,0.0,0.021,0.001,0.002,0.003,0.03,0.0
HBB,0.022,0.024,0.04,0.047,0.051,0.064,0.042,0.025,0.097,0.062,0.983,0.049,0.009,0.035,0.035,0.036
LRAP,0.0,0.169,0.007,0.02,0.982,0.004,0.058,0.001,0.0,0.0,0.004,0.001,0.017,0.005,0.056,0.0
ZIC1,0.0,0.001,0.008,0.005,0.0,0.003,0.003,0.003,0.016,0.0,0.076,0.001,0.002,0.997,0.002,0.0
TNNT1,0.112,0.189,0.139,0.159,0.157,0.09,0.149,0.052,0.203,0.086,0.175,0.849,0.165,0.114,0.082,0.051
IL8,0.01,0.782,0.018,0.045,0.618,0.007,0.031,0.001,0.013,0.003,0.033,0.022,0.03,0.005,0.024,0.001
S100A12,1.0,0.002,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.001,0.0,0.002,0.001,0.0,0.0,0.006
CBR3,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.028,0.923,0.0,0.002,0.0,0.0,0.0,0.382
NEFL,0.102,0.002,0.004,0.002,0.0,0.001,0.004,0.007,0.003,0.021,0.001,0.004,0.034,0.012,0.001,0.994
IL1R2,0.803,0.576,0.002,0.003,0.003,0.001,0.008,0.004,0.0,0.001,0.0,0.002,0.153,0.001,0.001,0.01
MME,0.0,0.041,0.093,0.049,0.974,0.0,0.003,0.0,0.0,0.0,0.073,0.0,0.158,0.085,0.033,0.0
CYP2C18,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.003,0.0,0.001,0.0,0.0,0.0,0.087
LEPREL1,0.998,0.001,0.001,0.001,0.0,0.001,0.002,0.006,0.003,0.005,0.0,0.002,0.005,0.002,0.0,0.056
CH25H,0.025,0.082,0.077,0.094,0.245,0.056,0.053,0.031,0.052,0.112,0.036,0.059,0.061,0.033,0.94,0.041
CXCL13,0.0,0.001,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.002,0.0
WNT5A,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.01,0.312,0.0,0.002,0.0,0.0,0.0,0.931
CCNA1,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.014,0.454,0.0,0.002,0.0,0.0,0.0,0.879
CA9,0.972,0.026,0.005,0.003,0.0,0.001,0.144,0.017,0.002,0.0,0.002,0.008,0.171,0.066,0.0,0.005
RBP1,0.001,0.001,0.011,0.008,0.001,0.004,0.006,0.002,0.128,0.016,0.991,0.009,0.003,0.04,0.001,0.009
IL6,0.069,0.12,0.04,0.054,0.225,0.011,0.03,0.006,0.02,0.939,0.01,0.02,0.181,0.013,0.045,0.089
UBD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEY1,0.028,0.0,0.002,0.001,0.0,0.003,0.002,0.014,0.027,0.047,0.003,0.011,0.001,0.004,0.0,0.998
INDO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
AADAC,0.185,0.0,0.003,0.002,0.0,0.027,0.005,0.052,0.426,0.272,0.029,0.473,0.0,0.002,0.001,0.695
TMPRSS4,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.043
CXCR7,0.235,0.001,0.002,0.001,0.0,0.002,0.003,0.009,0.005,0.029,0.001,0.011,0.004,0.002,0.0,0.972
NELL2,1.0,0.002,0.001,0.0,0.0,0.001,0.002,0.008,0.0,0.001,0.0,0.001,0.014,0.003,0.0,0.021
TMEM16A,0.958,0.095,0.013,0.011,0.004,0.012,0.255,0.042,0.005,0.002,0.005,0.011,0.071,0.023,0.003,0.019
PLAC8,0.059,0.023,0.017,0.017,0.19,0.023,0.018,0.04,0.031,0.135,0.005,0.014,0.006,0.004,0.04,0.967
SCEL,0.997,0.041,0.013,0.013,0.009,0.018,0.019,0.025,0.009,0.016,0.005,0.013,0.021,0.007,0.013,0.038
SLC6A14,0.038,0.119,0.051,0.074,0.141,0.085,0.06,0.031,0.013,0.027,0.027,0.085,0.044,0.02,0.966,0.012
CSTA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
IGLV3-25,0.0,0.001,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.0
CDK5RAP2,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.032,0.863,0.0,0.001,0.0,0.0,0.0,0.505
