,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ADH1C,0.0,0.206,0.0,0.425,0.076,0.0,0.501,0.474,0.0,0.0,0.377,0.0,0.0,0.09,0.381,0.0
ADH7,0.403,0.0,0.406,0.396,0.0,0.0,0.32,0.244,0.0,0.0,0.5,0.0,0.0,0.184,0.0,0.265
FGG,0.0,0.0,0.257,0.0,0.354,0.0,0.0,0.399,0.0,0.0,0.0,0.479,0.312,0.327,0.374,0.276
SERPINB2,0.408,0.275,0.512,0.418,0.0,0.0,0.0,0.0,0.0,0.243,0.447,0.0,0.0,0.0,0.0,0.249
SCGB1A1,0.0,0.0,0.085,0.302,0.255,0.31,0.304,0.374,0.0,0.0,0.367,0.0,0.0,0.039,0.338,0.507
KRT5,0.356,0.309,0.248,0.44,0.124,0.0,0.365,0.0,0.353,0.0,0.414,0.0,0.0,0.0,0.0,0.279
PLUNC,0.0,0.0,0.0,0.376,0.29,0.0,0.289,0.373,0.0,0.0,0.0,0.393,0.296,0.287,0.478,0.0
LTF,0.0,0.0,0.304,0.342,0.443,0.128,0.228,0.309,0.0,0.0,0.323,0.0,0.0,0.0,0.459,0.339
SFTPB,0.0,0.0,0.173,0.0,0.455,0.118,0.0,0.344,0.0,0.0,0.317,0.0,0.0,0.34,0.451,0.459
CEACAM5,0.254,0.0,0.0,0.428,0.0,0.0,0.415,0.366,0.0,0.0,0.498,0.0,0.0,0.245,0.371,0.0
FBN2,0.523,0.0,0.402,0.4,0.0,0.0,0.098,0.0,0.494,0.362,0.0,0.0,0.0,0.03,0.0,0.139
DEFB1,0.0,0.415,0.0,0.451,0.131,0.0,0.43,0.205,0.25,0.0,0.504,0.0,0.205,0.0,0.145,0.0
NR0B1,0.371,0.0,0.43,0.325,0.0,0.483,0.384,0.267,0.0,0.0,0.0,0.0,0.0,0.346,0.0,0.0
CXCL14,0.347,0.301,0.36,0.519,0.0,0.0,0.0,0.0,0.419,0.0,0.0,0.0,0.263,0.229,0.0,0.304
CLCA2,0.405,0.295,0.349,0.475,0.0,0.0,0.088,0.0,0.386,0.0,0.422,0.0,0.0,0.0,0.0,0.258
SERPINB3,0.372,0.343,0.0,0.492,0.0,0.0,0.312,0.0,0.35,0.0,0.51,0.0,0.0,0.0,0.0,0.148
WIF1,0.568,0.0,0.0,0.0,0.297,0.0,0.027,0.0,0.521,0.0,0.0,0.0,0.408,0.388,0.0,0.0
KRT15,0.314,0.41,0.279,0.489,0.0,0.0,0.356,0.0,0.0,0.0,0.461,0.0,0.0,0.0,0.0,0.276
UCHL1,0.227,0.0,0.43,0.0,0.183,0.371,0.23,0.0,0.0,0.0,0.0,0.0,0.617,0.398,0.0,0.0
AKR1C3,0.238,0.0,0.566,0.537,0.0,0.287,0.305,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTHLH,0.407,0.0,0.356,0.482,0.0,0.0,0.365,0.344,0.374,0.0,0.0,0.0,0.0,0.0,0.097,0.274
GPX2,0.381,0.0,0.39,0.447,0.0,0.363,0.346,0.251,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0
KRT16,0.381,0.352,0.367,0.494,0.0,0.0,0.0,0.0,0.318,0.0,0.424,0.0,0.151,0.0,0.0,0.218
ALDH3A1,0.484,0.0,0.474,0.469,0.0,0.298,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0
HMGA2,0.538,0.346,0.449,0.0,0.0,0.0,0.0,0.372,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.299
CALB1,0.429,0.0,0.34,0.291,0.0,0.0,0.362,0.0,0.316,0.348,0.342,0.0,0.297,0.0,0.0,0.243
KRT17,0.36,0.227,0.341,0.403,0.0,0.0,0.434,0.0,0.31,0.0,0.414,0.0,0.0,0.0,0.0,0.291
PI3,0.48,0.267,0.436,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.0,0.206,0.0,0.0,0.0
CXCL6,0.0,0.416,0.0,0.431,0.0,0.0,0.396,0.435,0.199,0.0,0.0,0.0,0.071,0.0,0.493,0.086
GPC3,0.38,0.0,0.367,0.347,0.0,0.0,0.343,0.381,0.453,0.0,0.0,0.0,0.0,0.364,0.0,0.0
SFTPD,0.0,0.0,0.258,0.0,0.482,0.0,0.0,0.37,0.0,0.0,0.16,0.0,0.0,0.4,0.446,0.425
C4BPA,0.0,0.0,0.148,0.0,0.481,0.0,0.0,0.396,0.0,0.0,0.28,0.0,0.0,0.402,0.451,0.384
MAGEA1,0.0,0.436,0.391,0.326,0.117,0.354,0.0,0.0,0.0,0.408,0.439,0.0,0.228,0.0,0.0,0.0
MAGEA9,0.0,0.396,0.27,0.023,0.0,0.0,0.326,0.0,0.337,0.373,0.484,0.0,0.266,0.21,0.0,0.248
KRT23,0.408,0.293,0.0,0.0,0.342,0.351,0.0,0.301,0.114,0.306,0.462,0.0,0.0,0.0,0.0,0.311
DSG3,0.441,0.256,0.336,0.484,0.0,0.0,0.0,0.0,0.339,0.0,0.439,0.0,0.0,0.0,0.0,0.293
S100P,0.0,0.308,0.0,0.0,0.047,0.336,0.375,0.53,0.0,0.0,0.519,0.0,0.0,0.0,0.315,0.0
MAGEA12,0.0,0.445,0.434,0.0,0.303,0.0,0.0,0.373,0.0,0.383,0.278,0.0,0.398,0.0,0.0,0.0
S100A2,0.308,0.322,0.326,0.403,0.0,0.0,0.453,0.0,0.301,0.0,0.402,0.0,0.0,0.0,0.098,0.257
CLCA4,0.0,0.362,0.0,0.467,0.0,0.0,0.122,0.335,0.196,0.0,0.604,0.0,0.0,0.0,0.0,0.348
CLDN1,0.229,0.389,0.316,0.253,0.0,0.0,0.47,0.0,0.0,0.0,0.541,0.053,0.0,0.0,0.0,0.34
PTPRZ1,0.472,0.236,0.353,0.476,0.0,0.0,0.26,0.243,0.253,0.0,0.422,0.0,0.0,0.0,0.0,0.034
DEFB4,0.0,0.387,0.434,0.525,0.394,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.257,0.0,0.302,0.265
PENK,0.41,0.409,0.0,0.042,0.0,0.0,0.142,0.0,0.506,0.442,0.249,0.0,0.0,0.358,0.0,0.0
TFPI2,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.443,0.0,0.0,0.0,0.337,0.363,0.391,0.49,0.229
CLDN8,0.552,0.0,0.338,0.41,0.135,0.397,0.0,0.0,0.0,0.0,0.393,0.0,0.0,0.288,0.0,0.0
TMPRSS11D,0.351,0.335,0.304,0.495,0.105,0.0,0.178,0.0,0.381,0.0,0.473,0.0,0.0,0.0,0.0,0.124
CALML5,0.0,0.455,0.0,0.372,0.291,0.0,0.0,0.0,0.278,0.513,0.403,0.0,0.0,0.0,0.0,0.258
PRSS21,0.0,0.408,0.315,0.153,0.0,0.0,0.389,0.0,0.0,0.355,0.476,0.0,0.329,0.0,0.314,0.0
SERPINA3,0.0,0.113,0.409,0.241,0.328,0.0,0.0,0.528,0.245,0.0,0.0,0.0,0.339,0.0,0.448,0.0
TSPAN7,0.433,0.0,0.47,0.48,0.0,0.0,0.289,0.0,0.408,0.0,0.0,0.0,0.0,0.334,0.0,0.0
CCL20,0.0,0.0,0.0,0.352,0.26,0.0,0.213,0.722,0.0,0.0,0.0,0.282,0.196,0.0,0.352,0.0
PROM1,0.0,0.505,0.0,0.0,0.295,0.193,0.149,0.0,0.361,0.338,0.0,0.0,0.346,0.361,0.322,0.0
PADI3,0.0,0.296,0.0,0.0,0.0,0.405,0.566,0.362,0.06,0.0,0.378,0.054,0.0,0.0,0.0,0.384
BNC1,0.428,0.281,0.383,0.474,0.0,0.0,0.0,0.0,0.36,0.0,0.392,0.0,0.0,0.0,0.0,0.289
IVL,0.27,0.177,0.152,0.343,0.0,0.0,0.0,0.718,0.214,0.0,0.355,0.0,0.0,0.0,0.0,0.26
MAGEA11,0.0,0.299,0.281,0.316,0.284,0.0,0.311,0.0,0.0,0.518,0.402,0.0,0.155,0.0,0.0,0.317
CTSE,0.0,0.0,0.262,0.0,0.444,0.0,0.0,0.389,0.0,0.0,0.279,0.0,0.0,0.342,0.427,0.453
FABP4,0.0,0.429,0.0,0.116,0.0,0.0,0.0,0.437,0.449,0.0,0.0,0.0,0.336,0.399,0.309,0.207
MAGEB2,0.0,0.472,0.465,0.487,0.076,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.307,0.195,0.0,0.0
FGFBP1,0.47,0.0,0.373,0.471,0.0,0.0,0.293,0.0,0.0,0.0,0.492,0.0,0.0,0.0,0.0,0.302
TUBB2B,0.338,0.0,0.0,0.0,0.427,0.365,0.0,0.0,0.423,0.34,0.0,0.0,0.267,0.452,0.0,0.0
AGR2,0.0,0.228,0.0,0.291,0.0,0.0,0.375,0.515,0.0,0.0,0.339,0.352,0.0,0.102,0.457,0.0
CXCL1,0.26,0.395,0.0,0.429,0.0,0.0,0.412,0.0,0.0,0.0,0.0,0.0,0.341,0.0,0.546,0.091
DLK1,0.462,0.398,0.0,0.0,0.0,0.0,0.0,0.211,0.545,0.424,0.0,0.0,0.171,0.278,0.0,0.0
NQO1,0.0,0.0,0.408,0.03,0.0,0.429,0.035,0.35,0.0,0.0,0.0,0.584,0.0,0.25,0.349,0.0
PDZK1IP1,0.0,0.231,0.0,0.385,0.381,0.0,0.0,0.449,0.0,0.0,0.461,0.0,0.0,0.0,0.473,0.121
LCN2,0.378,0.156,0.198,0.356,0.192,0.417,0.249,0.308,0.0,0.0,0.294,0.0,0.0,0.0,0.461,0.0
DKK1,0.585,0.0,0.431,0.0,0.202,0.0,0.0,0.445,0.279,0.0,0.0,0.0,0.394,0.0,0.0,0.0
TMSL8,0.39,0.421,0.0,0.0,0.197,0.337,0.221,0.0,0.412,0.436,0.0,0.0,0.22,0.247,0.0,0.0
MMP1,0.204,0.21,0.516,0.431,0.0,0.0,0.323,0.0,0.0,0.0,0.219,0.0,0.31,0.0,0.374,0.272
WFDC2,0.0,0.0,0.0,0.0,0.422,0.325,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.59,0.321
CEACAM6,0.184,0.0,0.0,0.382,0.0,0.0,0.259,0.438,0.0,0.0,0.373,0.0,0.0,0.321,0.452,0.339
COCH,0.544,0.0,0.424,0.235,0.0,0.0,0.101,0.0,0.0,0.465,0.0,0.0,0.358,0.319,0.0,0.115
DSC3,0.408,0.304,0.322,0.435,0.0,0.0,0.084,0.0,0.438,0.0,0.419,0.0,0.0,0.0,0.0,0.27
IGF2,0.342,0.253,0.0,0.0,0.0,0.439,0.0,0.212,0.412,0.375,0.317,0.0,0.0,0.207,0.0,0.358
MMP13,0.0,0.339,0.0,0.494,0.0,0.0,0.0,0.393,0.331,0.0,0.0,0.0,0.321,0.0,0.423,0.308
CEL,0.0,0.0,0.0,0.038,0.0,0.39,0.0,0.0,0.0,0.51,0.45,0.0,0.0,0.438,0.0,0.439
GSTM3,0.0,0.0,0.367,0.202,0.239,0.0,0.224,0.0,0.0,0.0,0.0,0.457,0.576,0.42,0.0,0.0
FZD10,0.478,0.0,0.311,0.391,0.0,0.349,0.0,0.0,0.428,0.0,0.0,0.0,0.0,0.146,0.0,0.442
TCN1,0.0,0.356,0.324,0.522,0.0,0.0,0.151,0.0,0.38,0.0,0.368,0.0,0.0,0.0,0.439,0.0
SERPINB5,0.335,0.257,0.298,0.445,0.0,0.0,0.336,0.0,0.396,0.0,0.42,0.0,0.0,0.0,0.0,0.297
NRN1,0.428,0.274,0.0,0.286,0.215,0.0,0.395,0.0,0.418,0.0,0.329,0.0,0.0,0.284,0.0,0.309
PTN,0.355,0.457,0.0,0.396,0.213,0.0,0.273,0.0,0.512,0.0,0.0,0.0,0.0,0.228,0.273,0.0
PTGS2,0.178,0.288,0.0,0.0,0.0,0.0,0.284,0.437,0.242,0.0,0.0,0.0,0.178,0.33,0.459,0.45
IGKV1-5,0.0,0.0,0.0,0.345,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.448,0.425,0.438,0.0
IL1F9,0.471,0.139,0.431,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.197,0.0,0.14,0.15
LMO3,0.0,0.0,0.0,0.0,0.451,0.0,0.0,0.382,0.0,0.0,0.0,0.309,0.121,0.446,0.481,0.333
IL1A,0.408,0.354,0.456,0.466,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.2,0.0,0.297,0.293
BEX1,0.429,0.0,0.242,0.0,0.283,0.288,0.0,0.128,0.485,0.283,0.0,0.0,0.365,0.359,0.0,0.0
DMBT1,0.0,0.0,0.234,0.0,0.501,0.0,0.0,0.38,0.0,0.0,0.256,0.0,0.0,0.335,0.443,0.42
TOX3,0.0,0.0,0.0,0.0,0.0,0.086,0.394,0.448,0.437,0.4,0.0,0.0,0.0,0.39,0.367,0.0
FOLR1,0.0,0.0,0.103,0.0,0.494,0.0,0.0,0.411,0.0,0.0,0.0,0.0,0.0,0.439,0.497,0.37
TSPYL5,0.0,0.161,0.0,0.0,0.351,0.0,0.319,0.221,0.315,0.426,0.0,0.0,0.0,0.447,0.0,0.469
CYP4F11,0.49,0.0,0.505,0.464,0.0,0.395,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLK11,0.337,0.0,0.31,0.527,0.0,0.0,0.193,0.351,0.0,0.0,0.481,0.0,0.0,0.0,0.0,0.346
TFF3,0.0,0.351,0.0,0.436,0.189,0.182,0.351,0.431,0.062,0.062,0.0,0.0,0.0,0.351,0.422,0.0
HP,0.0,0.0,0.409,0.0,0.517,0.0,0.0,0.422,0.0,0.0,0.0,0.0,0.0,0.207,0.492,0.319
COL11A1,0.0,0.29,0.0,0.488,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.463,0.408,0.435,0.19
AQP3,0.0,0.271,0.0,0.0,0.0,0.0,0.484,0.428,0.0,0.0,0.502,0.0,0.0,0.0,0.257,0.437
ALDH1A1,0.416,0.0,0.301,0.376,0.297,0.0,0.356,0.288,0.0,0.3,0.242,0.0,0.0,0.385,0.0,0.0
CYP4B1,0.0,0.0,0.0,0.0,0.386,0.358,0.0,0.375,0.0,0.0,0.396,0.0,0.0,0.325,0.362,0.435
CP,0.0,0.0,0.0,0.0,0.36,0.0,0.339,0.39,0.0,0.0,0.0,0.424,0.0,0.376,0.532,0.0
RHCG,0.418,0.232,0.397,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.0,0.113,0.0,0.0,0.219
BCHE,0.337,0.0,0.468,0.292,0.0,0.218,0.0,0.0,0.48,0.0,0.0,0.0,0.37,0.282,0.297,0.0
CYP26A1,0.449,0.0,0.43,0.425,0.0,0.0,0.0,0.0,0.359,0.0,0.034,0.0,0.0,0.236,0.0,0.498
TNC,0.389,0.279,0.337,0.417,0.297,0.0,0.0,0.0,0.328,0.0,0.0,0.0,0.226,0.276,0.282,0.283
CLDN10,0.0,0.381,0.0,0.0,0.346,0.374,0.162,0.232,0.228,0.269,0.0,0.0,0.317,0.317,0.435,0.0
VTCN1,0.302,0.422,0.0,0.375,0.0,0.0,0.439,0.113,0.077,0.362,0.421,0.0,0.0,0.0,0.264,0.0
SERPINB7,0.224,0.54,0.0,0.549,0.0,0.0,0.0,0.0,0.29,0.0,0.42,0.0,0.169,0.0,0.035,0.258
IGFBP2,0.385,0.307,0.232,0.409,0.118,0.0,0.309,0.0,0.382,0.398,0.0,0.0,0.0,0.154,0.0,0.315
S100A9,0.0,0.33,0.454,0.411,0.101,0.0,0.0,0.502,0.0,0.0,0.38,0.0,0.166,0.0,0.26,0.118
GPR87,0.197,0.385,0.392,0.415,0.0,0.0,0.379,0.0,0.125,0.0,0.468,0.0,0.0,0.0,0.0,0.331
CXCL9,0.0,0.219,0.075,0.0,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.435,0.402,0.464,0.0
AHNAK2,0.421,0.285,0.437,0.453,0.0,0.0,0.0,0.0,0.329,0.0,0.385,0.0,0.0,0.0,0.0,0.3
FMO3,0.0,0.327,0.0,0.441,0.0,0.0,0.509,0.143,0.0,0.0,0.513,0.0,0.0,0.0,0.395,0.0
FOXE1,0.521,0.0,0.425,0.48,0.0,0.0,0.18,0.0,0.33,0.0,0.245,0.0,0.0,0.0,0.0,0.342
CA12,0.443,0.196,0.403,0.532,0.0,0.0,0.0,0.0,0.109,0.0,0.39,0.0,0.211,0.0,0.213,0.254
GREM1,0.0,0.0,0.0,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.435,0.502,0.189
TSPAN8,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.471,0.313,0.0,0.0,0.407,0.0,0.42,0.454,0.0
MSMB,0.05,0.365,0.0,0.433,0.288,0.0,0.462,0.423,0.0,0.0,0.0,0.275,0.0,0.0,0.356,0.0
KRT31,0.0,0.354,0.0,0.394,0.391,0.0,0.362,0.419,0.0,0.0,0.357,0.0,0.0,0.0,0.0,0.365
KRT4,0.158,0.369,0.0,0.0,0.0,0.0,0.39,0.33,0.0,0.287,0.582,0.0,0.0,0.0,0.0,0.395
SPINK1,0.0,0.0,0.588,0.0,0.0,0.0,0.0,0.413,0.077,0.0,0.228,0.355,0.285,0.353,0.28,0.126
AREG,0.273,0.217,0.425,0.0,0.0,0.0,0.0,0.392,0.0,0.0,0.0,0.0,0.362,0.514,0.345,0.173
ANXA10,0.264,0.0,0.287,0.269,0.0,0.334,0.254,0.236,0.587,0.0,0.341,0.289,0.0,0.0,0.0,0.0
CXCL10,0.0,0.358,0.343,0.0,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.374,0.372,0.376,0.0
PRAME,0.0,0.765,0.18,0.0,0.0,0.229,0.193,0.0,0.292,0.299,0.0,0.0,0.226,0.259,0.0,0.0
NLRP2,0.0,0.0,0.0,0.0,0.509,0.0,0.367,0.0,0.0,0.473,0.0,0.0,0.193,0.449,0.0,0.379
SOSTDC1,0.324,0.231,0.182,0.262,0.0,0.0,0.269,0.0,0.274,0.647,0.348,0.0,0.0,0.079,0.0,0.214
AIM2,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.281,0.0,0.344,0.623,0.458,0.0,0.392,0.0
DDX3Y,0.0,0.53,0.255,0.353,0.26,0.0,0.387,0.0,0.0,0.0,0.387,0.404,0.0,0.0,0.0,0.0
NELL1,0.478,0.0,0.343,0.221,0.0,0.373,0.231,0.0,0.466,0.32,0.0,0.0,0.0,0.304,0.0,0.0
S100A8,0.237,0.339,0.332,0.51,0.283,0.0,0.23,0.0,0.0,0.0,0.387,0.0,0.218,0.0,0.281,0.22
GHR,0.438,0.296,0.0,0.426,0.0,0.0,0.367,0.0,0.452,0.0,0.404,0.0,0.0,0.0,0.0,0.192
CABYR,0.371,0.0,0.357,0.244,0.0,0.459,0.461,0.311,0.0,0.0,0.0,0.0,0.0,0.394,0.0,0.0
VSNL1,0.472,0.28,0.294,0.406,0.098,0.0,0.0,0.0,0.475,0.0,0.435,0.0,0.058,0.0,0.0,0.14
CRYAB,0.392,0.367,0.335,0.473,0.0,0.0,0.0,0.0,0.403,0.0,0.422,0.0,0.0,0.056,0.126,0.133
ADAM23,0.395,0.0,0.394,0.405,0.0,0.0,0.183,0.0,0.667,0.0,0.0,0.0,0.0,0.215,0.0,0.0
FABP6,0.0,0.329,0.0,0.145,0.422,0.372,0.299,0.216,0.0,0.0,0.324,0.361,0.0,0.0,0.0,0.427
POPDC3,0.35,0.0,0.431,0.411,0.0,0.326,0.0,0.0,0.381,0.257,0.0,0.0,0.453,0.0,0.0,0.0
SLC34A2,0.0,0.0,0.0,0.0,0.495,0.0,0.0,0.398,0.0,0.0,0.218,0.0,0.0,0.354,0.49,0.428
ODAM,0.0,0.359,0.0,0.0,0.276,0.0,0.0,0.349,0.596,0.202,0.0,0.112,0.368,0.359,0.0,0.0
SLCO1B3,0.454,0.0,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.0,0.347,0.412,0.0,0.258,0.348
CXCL11,0.0,0.373,0.331,0.0,0.422,0.0,0.0,0.161,0.0,0.0,0.0,0.404,0.328,0.361,0.382,0.0
RNF128,0.0,0.0,0.477,0.374,0.0,0.0,0.0,0.478,0.232,0.0,0.464,0.0,0.0,0.0,0.0,0.367
PON3,0.0,0.346,0.326,0.0,0.337,0.0,0.0,0.282,0.209,0.147,0.0,0.272,0.377,0.383,0.391,0.0
HBB,0.0,0.476,0.355,0.0,0.202,0.0,0.0,0.252,0.0,0.254,0.397,0.0,0.0,0.431,0.369,0.0
LRAP,0.0,0.242,0.0,0.0,0.449,0.0,0.0,0.0,0.0,0.342,0.0,0.416,0.277,0.424,0.294,0.328
ZIC1,0.342,0.35,0.0,0.0,0.289,0.378,0.0,0.0,0.416,0.47,0.0,0.0,0.192,0.297,0.0,0.12
TNNT1,0.157,0.418,0.251,0.0,0.39,0.0,0.223,0.308,0.0,0.0,0.0,0.0,0.41,0.332,0.289,0.28
IL8,0.0,0.511,0.184,0.318,0.366,0.0,0.0,0.335,0.0,0.0,0.0,0.0,0.344,0.0,0.489,0.0
S100A12,0.298,0.383,0.234,0.448,0.106,0.0,0.328,0.343,0.0,0.0,0.419,0.0,0.241,0.0,0.0,0.2
CBR3,0.214,0.38,0.502,0.496,0.0,0.311,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.0,0.0
NEFL,0.445,0.402,0.311,0.374,0.0,0.0,0.0,0.0,0.459,0.0,0.0,0.0,0.348,0.235,0.128,0.0
IL1R2,0.393,0.279,0.466,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0.0,0.186,0.314
MME,0.326,0.37,0.0,0.0,0.0,0.436,0.0,0.0,0.393,0.282,0.0,0.0,0.418,0.319,0.236,0.0
CYP2C18,0.391,0.254,0.302,0.452,0.0,0.0,0.0,0.317,0.0,0.0,0.494,0.0,0.0,0.0,0.0,0.377
LEPREL1,0.454,0.28,0.388,0.429,0.0,0.0,0.356,0.0,0.402,0.0,0.0,0.0,0.095,0.0,0.0,0.289
CH25H,0.33,0.0,0.217,0.0,0.379,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.374,0.39,0.419,0.239
CXCL13,0.0,0.331,0.0,0.0,0.398,0.0,0.0,0.0,0.216,0.0,0.0,0.384,0.443,0.414,0.412,0.0
WNT5A,0.41,0.207,0.258,0.395,0.0,0.0,0.302,0.0,0.521,0.0,0.0,0.0,0.0,0.144,0.0,0.429
CCNA1,0.463,0.308,0.394,0.351,0.0,0.0,0.194,0.0,0.594,0.0,0.0,0.0,0.0,0.15,0.0,0.0
CA9,0.0,0.427,0.0,0.441,0.084,0.0,0.503,0.0,0.439,0.388,0.0,0.0,0.0,0.0,0.0,0.138
RBP1,0.387,0.504,0.0,0.0,0.232,0.345,0.0,0.169,0.415,0.24,0.0,0.0,0.24,0.328,0.0,0.0
IL6,0.411,0.11,0.48,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.29,0.468,0.0
UBD,0.0,0.29,0.0,0.0,0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.441,0.376,0.396,0.423,0.0
HEY1,0.532,0.0,0.0,0.247,0.0,0.0,0.424,0.0,0.421,0.0,0.0,0.0,0.0,0.376,0.343,0.201
INDO,0.0,0.331,0.0,0.0,0.453,0.0,0.245,0.0,0.0,0.0,0.079,0.414,0.296,0.348,0.487,0.0
AADAC,0.0,0.307,0.358,0.0,0.225,0.0,0.304,0.433,0.0,0.0,0.529,0.0,0.0,0.161,0.0,0.374
TMPRSS4,0.311,0.0,0.235,0.509,0.0,0.0,0.413,0.0,0.0,0.0,0.491,0.0,0.0,0.0,0.0,0.421
CXCR7,0.238,0.276,0.245,0.407,0.0,0.0,0.226,0.638,0.34,0.0,0.0,0.0,0.0,0.151,0.213,0.0
NELL2,0.478,0.0,0.0,0.477,0.154,0.0,0.0,0.0,0.481,0.0,0.334,0.0,0.23,0.0,0.0,0.353
TMEM16A,0.381,0.476,0.0,0.342,0.0,0.0,0.0,0.0,0.318,0.0,0.506,0.12,0.235,0.0,0.0,0.29
PLAC8,0.198,0.0,0.372,0.313,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,0.354,0.389,0.338
SCEL,0.405,0.0,0.318,0.387,0.0,0.0,0.0,0.439,0.0,0.0,0.327,0.0,0.193,0.24,0.23,0.372
SLC6A14,0.086,0.0,0.0,0.0,0.422,0.0,0.185,0.443,0.0,0.0,0.296,0.0,0.0,0.36,0.524,0.303
CSTA,0.189,0.297,0.372,0.491,0.0,0.0,0.386,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.361
IGLV3-25,0.0,0.0,0.0,0.389,0.371,0.0,0.0,0.0,0.0,0.0,0.133,0.388,0.461,0.4,0.413,0.0
CDK5RAP2,0.551,0.0,0.43,0.29,0.0,0.0,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.0,0.368
