,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GPX2,0.0,0.162,0.258,0.0,0.259,0.415,0.0,0.0,0.0,0.368,0.43,0.0,0.401,0.0,0.0,0.433
KRT16,0.319,0.308,0.0,0.197,0.0,0.0,0.398,0.473,0.0,0.0,0.0,0.0,0.229,0.351,0.456,0.0
ALDH3A1,0.0,0.0,0.0,0.0,0.319,0.442,0.0,0.0,0.0,0.339,0.397,0.0,0.302,0.0,0.0,0.582
HMGA2,0.0,0.0,0.0,0.0,0.488,0.0,0.43,0.0,0.452,0.0,0.389,0.0,0.303,0.36,0.0,0.0
CALB1,0.0,0.0,0.345,0.0,0.516,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.31,0.291,0.363
KRT17,0.134,0.079,0.158,0.0,0.0,0.56,0.186,0.409,0.0,0.0,0.0,0.0,0.435,0.0,0.164,0.469
PI3,0.0,0.129,0.752,0.0,0.247,0.286,0.161,0.254,0.0,0.0,0.0,0.138,0.243,0.211,0.0,0.249
CXCL6,0.0,0.414,0.0,0.423,0.268,0.0,0.308,0.29,0.428,0.0,0.301,0.354,0.0,0.0,0.0,0.0
GPC3,0.0,0.092,0.0,0.0,0.436,0.0,0.455,0.0,0.0,0.0,0.488,0.126,0.437,0.386,0.0,0.0
SFTPD,0.0,0.338,0.396,0.0,0.0,0.0,0.35,0.0,0.126,0.0,0.0,0.327,0.385,0.399,0.419,0.0
C4BPA,0.0,0.355,0.351,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.344,0.367,0.367,0.485,0.0
MAGEA1,0.052,0.0,0.0,0.3,0.0,0.542,0.17,0.343,0.0,0.346,0.0,0.338,0.0,0.384,0.0,0.293
MAGEA9,0.0,0.307,0.0,0.193,0.184,0.461,0.199,0.0,0.589,0.0,0.0,0.22,0.205,0.201,0.0,0.325
KRT23,0.0,0.407,0.153,0.335,0.0,0.0,0.396,0.0,0.372,0.0,0.0,0.0,0.0,0.444,0.386,0.238
DSG3,0.299,0.141,0.0,0.0,0.35,0.0,0.163,0.47,0.0,0.0,0.286,0.0,0.336,0.442,0.0,0.362
S100P,0.0,0.384,0.383,0.434,0.515,0.0,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.0
MAGEA12,0.0,0.0,0.0,0.336,0.21,0.572,0.37,0.143,0.166,0.0,0.0,0.0,0.295,0.314,0.0,0.38
S100A2,0.233,0.0,0.0,0.0,0.187,0.0,0.395,0.481,0.0,0.0,0.0,0.0,0.489,0.0,0.311,0.434
CLCA4,0.329,0.169,0.255,0.0,0.341,0.0,0.389,0.243,0.0,0.0,0.0,0.0,0.0,0.418,0.325,0.438
CLDN1,0.229,0.39,0.0,0.264,0.367,0.0,0.208,0.0,0.294,0.0,0.266,0.0,0.0,0.354,0.394,0.331
PTPRZ1,0.0,0.0,0.0,0.0,0.382,0.0,0.306,0.185,0.0,0.0,0.391,0.0,0.32,0.35,0.0,0.59
DEFB4,0.382,0.296,0.151,0.414,0.0,0.0,0.0,0.42,0.0,0.139,0.0,0.474,0.0,0.0,0.389,0.0
PENK,0.0,0.0,0.268,0.36,0.406,0.0,0.466,0.0,0.389,0.0,0.0,0.0,0.0,0.432,0.0,0.281
TFPI2,0.365,0.0,0.0,0.36,0.0,0.0,0.381,0.376,0.495,0.0,0.0,0.376,0.0,0.252,0.0,0.0
CLDN8,0.201,0.214,0.0,0.0,0.35,0.422,0.171,0.0,0.0,0.198,0.448,0.0,0.0,0.421,0.0,0.408
TMPRSS11D,0.0,0.394,0.0,0.0,0.335,0.0,0.238,0.292,0.0,0.0,0.295,0.478,0.117,0.386,0.297,0.156
CALML5,0.316,0.0,0.0,0.423,0.0,0.0,0.222,0.254,0.0,0.252,0.0,0.399,0.0,0.315,0.534,0.0
PRSS21,0.0,0.326,0.0,0.252,0.256,0.465,0.0,0.0,0.592,0.256,0.0,0.0,0.208,0.0,0.0,0.3
SERPINA3,0.0,0.208,0.798,0.075,0.0,0.239,0.299,0.223,0.0,0.0,0.0,0.0,0.294,0.177,0.0,0.0
TSPAN7,0.0,0.0,0.0,0.0,0.361,0.392,0.187,0.0,0.0,0.408,0.416,0.0,0.319,0.237,0.0,0.428
CCL20,0.0,0.385,0.0,0.382,0.0,0.0,0.0,0.396,0.0,0.0,0.428,0.499,0.0,0.324,0.107,0.0
PROM1,0.0,0.357,0.178,0.47,0.0,0.374,0.297,0.0,0.405,0.406,0.0,0.0,0.0,0.093,0.234,0.0
PADI3,0.324,0.0,0.284,0.0,0.341,0.0,0.444,0.402,0.479,0.16,0.0,0.0,0.0,0.0,0.289,0.0
BNC1,0.0,0.0,0.0,0.0,0.0,0.0,0.448,0.479,0.0,0.0,0.31,0.0,0.432,0.419,0.261,0.207
IVL,0.337,0.0,0.0,0.0,0.116,0.0,0.347,0.227,0.0,0.144,0.0,0.0,0.702,0.26,0.346,0.0
MAGEA11,0.253,0.336,0.0,0.362,0.201,0.541,0.0,0.165,0.0,0.314,0.0,0.269,0.0,0.0,0.0,0.401
CTSE,0.0,0.0,0.478,0.0,0.0,0.0,0.441,0.0,0.0,0.17,0.0,0.138,0.477,0.406,0.369,0.0
FABP4,0.437,0.0,0.0,0.205,0.0,0.0,0.437,0.441,0.282,0.0,0.0,0.0,0.252,0.264,0.411,0.0
MAGEB2,0.44,0.0,0.0,0.424,0.0,0.315,0.0,0.0,0.0,0.095,0.0,0.319,0.311,0.21,0.525,0.0
FGFBP1,0.0,0.067,0.0,0.0,0.451,0.416,0.273,0.086,0.0,0.0,0.428,0.0,0.293,0.319,0.0,0.409
TUBB2B,0.683,0.0,0.229,0.333,0.0,0.0,0.0,0.0,0.115,0.323,0.0,0.325,0.14,0.357,0.0,0.0
AGR2,0.0,0.162,0.318,0.255,0.467,0.0,0.41,0.0,0.0,0.0,0.331,0.0,0.0,0.458,0.0,0.321
CXCL1,0.0,0.508,0.0,0.355,0.0,0.084,0.351,0.355,0.47,0.0,0.238,0.0,0.0,0.0,0.0,0.289
DLK1,0.0,0.339,0.0,0.379,0.289,0.0,0.448,0.0,0.435,0.0,0.0,0.321,0.0,0.405,0.0,0.0
NQO1,0.0,0.0,0.0,0.0,0.0,0.42,0.116,0.0,0.0,0.461,0.454,0.0,0.417,0.0,0.0,0.466
PDZK1IP1,0.0,0.498,0.287,0.337,0.0,0.0,0.289,0.364,0.0,0.0,0.0,0.541,0.0,0.0,0.219,0.0
LCN2,0.0,0.271,0.775,0.0,0.255,0.0,0.156,0.199,0.0,0.0,0.283,0.0,0.061,0.244,0.0,0.233
DKK1,0.0,0.199,0.184,0.0,0.453,0.0,0.373,0.0,0.193,0.0,0.189,0.0,0.383,0.408,0.0,0.443
TMSL8,0.295,0.208,0.0,0.454,0.378,0.0,0.38,0.0,0.375,0.307,0.137,0.0,0.0,0.35,0.0,0.0
MMP1,0.0,0.329,0.0,0.0,0.0,0.0,0.486,0.518,0.0,0.0,0.0,0.0,0.389,0.0,0.376,0.308
WFDC2,0.0,0.337,0.436,0.411,0.0,0.0,0.405,0.0,0.0,0.373,0.0,0.315,0.354,0.0,0.0,0.0
CEACAM6,0.0,0.351,0.38,0.0,0.32,0.0,0.418,0.028,0.0,0.0,0.0,0.0,0.381,0.436,0.0,0.346
COCH,0.0,0.0,0.331,0.0,0.361,0.515,0.0,0.0,0.0,0.248,0.149,0.0,0.363,0.333,0.0,0.411
DSC3,0.22,0.0,0.0,0.0,0.366,0.0,0.362,0.445,0.0,0.0,0.353,0.0,0.357,0.351,0.0,0.336
IGF2,0.331,0.0,0.292,0.0,0.358,0.0,0.576,0.0,0.514,0.106,0.0,0.0,0.0,0.0,0.218,0.148
MMP13,0.0,0.0,0.0,0.303,0.293,0.0,0.476,0.462,0.498,0.0,0.0,0.0,0.0,0.339,0.139,0.0
CEL,0.0,0.437,0.0,0.271,0.0,0.495,0.121,0.0,0.449,0.456,0.0,0.0,0.0,0.0,0.259,0.0
GSTM3,0.0,0.315,0.0,0.095,0.309,0.0,0.0,0.0,0.0,0.364,0.353,0.366,0.356,0.0,0.355,0.389
FZD10,0.305,0.0,0.0,0.0,0.0,0.564,0.0,0.258,0.025,0.38,0.386,0.085,0.364,0.0,0.0,0.299
TCN1,0.0,0.067,0.0,0.259,0.283,0.68,0.335,0.293,0.0,0.0,0.33,0.0,0.283,0.0,0.0,0.0
SERPINB5,0.166,0.0,0.0,0.0,0.237,0.586,0.164,0.365,0.0,0.0,0.315,0.0,0.384,0.0,0.0,0.407
NRN1,0.0,0.344,0.0,0.418,0.3,0.0,0.297,0.0,0.0,0.0,0.312,0.481,0.0,0.364,0.259,0.0
PTN,0.0,0.0,0.0,0.313,0.0,0.0,0.269,0.373,0.0,0.432,0.448,0.0,0.37,0.13,0.0,0.387
PTGS2,0.179,0.0,0.226,0.171,0.193,0.489,0.413,0.434,0.394,0.0,0.0,0.0,0.0,0.304,0.069,0.0
IGKV1-5,0.0,0.461,0.0,0.0,0.0,0.134,0.0,0.0,0.206,0.0,0.0,0.535,0.382,0.299,0.453,0.0
IL1F9,0.0,0.31,0.0,0.0,0.0,0.0,0.433,0.567,0.0,0.0,0.0,0.0,0.41,0.352,0.321,0.0
LMO3,0.0,0.343,0.423,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.0,0.0,0.333,0.435,0.494,0.0
IL1A,0.4,0.0,0.0,0.0,0.0,0.325,0.47,0.513,0.197,0.0,0.0,0.0,0.256,0.382,0.0,0.0
BEX1,0.0,0.437,0.0,0.319,0.0,0.0,0.434,0.0,0.422,0.0,0.0,0.148,0.216,0.0,0.522,0.0
DMBT1,0.0,0.416,0.481,0.0,0.0,0.0,0.393,0.0,0.0,0.0,0.0,0.0,0.471,0.392,0.256,0.0
TOX3,0.0,0.0,0.538,0.367,0.355,0.0,0.544,0.0,0.378,0.0,0.0,0.0,0.0,0.0,0.105,0.0
FOLR1,0.0,0.33,0.435,0.0,0.0,0.0,0.418,0.0,0.059,0.0,0.0,0.0,0.386,0.464,0.4,0.0
TSPYL5,0.0,0.0,0.0,0.396,0.341,0.0,0.245,0.0,0.416,0.464,0.179,0.261,0.0,0.286,0.31,0.0
CYP4F11,0.0,0.0,0.0,0.0,0.332,0.448,0.0,0.19,0.0,0.38,0.4,0.0,0.412,0.0,0.0,0.422
KLK11,0.0,0.347,0.0,0.0,0.338,0.0,0.375,0.253,0.0,0.0,0.0,0.233,0.486,0.376,0.0,0.358
TFF3,0.0,0.227,0.3,0.428,0.458,0.0,0.421,0.0,0.0,0.0,0.347,0.0,0.0,0.41,0.0,0.0
HP,0.0,0.134,0.499,0.163,0.0,0.0,0.358,0.302,0.0,0.242,0.39,0.0,0.322,0.414,0.0,0.0
COL11A1,0.0,0.377,0.0,0.0,0.0,0.0,0.432,0.372,0.414,0.0,0.0,0.0,0.441,0.269,0.307,0.0
AQP3,0.332,0.145,0.142,0.476,0.353,0.0,0.409,0.0,0.418,0.0,0.0,0.0,0.0,0.0,0.344,0.192
ALDH1A1,0.0,0.137,0.883,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.097,0.219,0.0,0.228
CYP4B1,0.0,0.0,0.307,0.0,0.124,0.0,0.429,0.0,0.322,0.154,0.0,0.387,0.407,0.398,0.324,0.0
CP,0.0,0.196,0.227,0.26,0.366,0.0,0.38,0.0,0.0,0.217,0.412,0.0,0.0,0.401,0.0,0.432
RHCG,0.315,0.233,0.0,0.0,0.4,0.0,0.343,0.421,0.0,0.293,0.385,0.0,0.29,0.273,0.0,0.0
BCHE,0.336,0.0,0.262,0.021,0.0,0.544,0.39,0.0,0.0,0.0,0.0,0.0,0.408,0.0,0.0,0.45
CYP26A1,0.0,0.0,0.348,0.0,0.493,0.0,0.0,0.0,0.0,0.244,0.087,0.0,0.453,0.346,0.0,0.493
TNC,0.0,0.32,0.0,0.138,0.0,0.0,0.409,0.408,0.307,0.0,0.0,0.442,0.303,0.404,0.0,0.0
CLDN10,0.0,0.396,0.0,0.508,0.0,0.0,0.579,0.0,0.148,0.137,0.0,0.131,0.0,0.438,0.0,0.0
VTCN1,0.0,0.0,0.487,0.0,0.395,0.0,0.32,0.0,0.0,0.0,0.359,0.0,0.297,0.365,0.0,0.392
SERPINB7,0.407,0.225,0.0,0.323,0.0,0.0,0.347,0.451,0.0,0.0,0.0,0.276,0.239,0.217,0.42,0.0
IGFBP2,0.0,0.0,0.428,0.0,0.419,0.0,0.402,0.176,0.0,0.0,0.394,0.256,0.24,0.412,0.0,0.0
S100A9,0.0,0.578,0.0,0.365,0.339,0.0,0.39,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR87,0.235,0.024,0.0,0.0,0.0,0.371,0.0,0.408,0.0,0.388,0.614,0.0,0.0,0.0,0.229,0.246
CXCL9,0.0,0.468,0.0,0.424,0.0,0.0,0.0,0.0,0.26,0.0,0.363,0.423,0.192,0.0,0.431,0.0
AHNAK2,0.0,0.0,0.409,0.0,0.374,0.198,0.363,0.42,0.0,0.0,0.0,0.0,0.406,0.294,0.0,0.307
FMO3,0.0,0.35,0.323,0.36,0.38,0.281,0.257,0.26,0.0,0.0,0.0,0.367,0.0,0.322,0.0,0.219
FOXE1,0.0,0.0,0.0,0.0,0.435,0.0,0.0,0.0,0.0,0.0,0.491,0.0,0.424,0.418,0.0,0.464
CA12,0.296,0.402,0.0,0.0,0.331,0.0,0.378,0.469,0.0,0.0,0.312,0.0,0.425,0.0,0.0,0.0
GREM1,0.0,0.415,0.0,0.0,0.0,0.0,0.429,0.32,0.271,0.285,0.0,0.0,0.488,0.386,0.0,0.0
TSPAN8,0.0,0.0,0.347,0.38,0.341,0.0,0.453,0.0,0.0,0.0,0.299,0.291,0.277,0.404,0.0,0.0
MSMB,0.0,0.387,0.0,0.505,0.509,0.229,0.138,0.0,0.0,0.0,0.225,0.318,0.0,0.0,0.0,0.337
KRT31,0.0,0.43,0.0,0.358,0.362,0.231,0.353,0.0,0.303,0.178,0.383,0.0,0.0,0.328,0.0,0.0
KRT4,0.12,0.454,0.0,0.32,0.448,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.0,0.511
SPINK1,0.368,0.0,0.413,0.0,0.211,0.0,0.476,0.0,0.0,0.301,0.0,0.144,0.0,0.316,0.459,0.0
AREG,0.0,0.0,0.0,0.0,0.351,0.0,0.482,0.415,0.28,0.0,0.0,0.0,0.443,0.445,0.0,0.0
ANXA10,0.244,0.0,0.0,0.0,0.351,0.27,0.205,0.0,0.0,0.487,0.525,0.053,0.123,0.0,0.0,0.415
CXCL10,0.0,0.428,0.0,0.441,0.0,0.0,0.0,0.0,0.314,0.0,0.352,0.464,0.0,0.0,0.43,0.0
PRAME,0.0,0.329,0.0,0.243,0.0,0.683,0.0,0.0,0.26,0.0,0.155,0.218,0.06,0.205,0.0,0.427
NLRP2,0.601,0.261,0.0,0.286,0.0,0.534,0.0,0.0,0.186,0.312,0.0,0.264,0.037,0.0,0.0,0.0
SOSTDC1,0.0,0.305,0.0,0.0,0.395,0.581,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.301,0.0,0.442
AIM2,0.386,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.0,0.0,0.21,0.44,0.0,0.502,0.32
DDX3Y,0.267,0.238,0.0,0.491,0.0,0.0,0.0,0.331,0.501,0.0,0.0,0.429,0.0,0.255,0.143,0.027
NELL1,0.0,0.0,0.339,0.0,0.0,0.465,0.257,0.278,0.0,0.159,0.351,0.0,0.287,0.308,0.0,0.447
S100A8,0.032,0.555,0.0,0.32,0.0,0.0,0.336,0.562,0.0,0.0,0.0,0.0,0.178,0.359,0.0,0.0
GHR,0.0,0.0,0.0,0.0,0.371,0.0,0.338,0.395,0.0,0.0,0.424,0.0,0.0,0.416,0.0,0.489
CABYR,0.0,0.0,0.0,0.0,0.337,0.463,0.0,0.0,0.0,0.344,0.408,0.0,0.275,0.0,0.0,0.558
VSNL1,0.0,0.241,0.0,0.0,0.321,0.063,0.0,0.323,0.0,0.0,0.35,0.0,0.327,0.417,0.295,0.491
CRYAB,0.0,0.346,0.447,0.0,0.0,0.0,0.372,0.277,0.0,0.0,0.0,0.0,0.374,0.415,0.0,0.392
ADAM23,0.0,0.0,0.0,0.0,0.36,0.379,0.0,0.139,0.0,0.341,0.355,0.078,0.298,0.197,0.0,0.576
FABP6,0.349,0.355,0.0,0.459,0.0,0.0,0.115,0.27,0.268,0.46,0.0,0.236,0.0,0.0,0.343,0.0
POPDC3,0.42,0.052,0.0,0.0,0.0,0.0,0.0,0.337,0.468,0.392,0.0,0.0,0.409,0.0,0.0,0.409
SLC34A2,0.0,0.363,0.395,0.076,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.375,0.307,0.406,0.467,0.0
ODAM,0.666,0.0,0.0,0.367,0.261,0.0,0.0,0.0,0.323,0.246,0.0,0.329,0.0,0.284,0.0,0.0
SLCO1B3,0.381,0.0,0.0,0.131,0.0,0.622,0.163,0.0,0.0,0.0,0.0,0.0,0.385,0.244,0.115,0.451
CXCL11,0.0,0.463,0.0,0.45,0.0,0.0,0.0,0.0,0.261,0.0,0.264,0.432,0.128,0.241,0.429,0.0
RNF128,0.317,0.0,0.0,0.0,0.252,0.0,0.419,0.25,0.0,0.335,0.0,0.0,0.531,0.0,0.0,0.451
PON3,0.0,0.281,0.0,0.388,0.0,0.0,0.286,0.0,0.33,0.164,0.0,0.0,0.0,0.355,0.653,0.0
HBB,0.0,0.264,0.0,0.258,0.378,0.0,0.488,0.0,0.0,0.0,0.188,0.0,0.186,0.477,0.431,0.0
LRAP,0.0,0.0,0.0,0.367,0.268,0.441,0.0,0.392,0.442,0.233,0.0,0.312,0.0,0.0,0.313,0.0
ZIC1,0.393,0.0,0.0,0.323,0.0,0.0,0.0,0.388,0.498,0.283,0.0,0.0,0.0,0.366,0.359,0.0
TNNT1,0.365,0.35,0.0,0.287,0.3,0.393,0.279,0.239,0.36,0.0,0.0,0.324,0.218,0.0,0.0,0.0
IL8,0.0,0.355,0.0,0.369,0.354,0.0,0.269,0.312,0.0,0.0,0.346,0.454,0.0,0.341,0.0,0.0
S100A12,0.146,0.464,0.0,0.319,0.454,0.145,0.258,0.377,0.0,0.0,0.171,0.443,0.0,0.0,0.0,0.0
CBR3,0.0,0.0,0.0,0.0,0.404,0.462,0.0,0.226,0.0,0.409,0.49,0.159,0.374,0.0,0.0,0.0
NEFL,0.0,0.0,0.0,0.0,0.0,0.899,0.176,0.15,0.0,0.0,0.0,0.0,0.262,0.0,0.0,0.265
IL1R2,0.0,0.296,0.0,0.258,0.0,0.0,0.352,0.37,0.285,0.0,0.0,0.398,0.183,0.376,0.413,0.0
MME,0.349,0.303,0.0,0.0,0.0,0.0,0.45,0.39,0.526,0.0,0.0,0.0,0.246,0.0,0.186,0.246
CYP2C18,0.0,0.422,0.384,0.19,0.385,0.0,0.222,0.258,0.0,0.0,0.0,0.489,0.0,0.369,0.0,0.0
LEPREL1,0.0,0.0,0.0,0.0,0.339,0.0,0.433,0.255,0.0,0.0,0.52,0.0,0.415,0.435,0.0,0.0
CH25H,0.0,0.289,0.0,0.0,0.0,0.0,0.38,0.0,0.223,0.0,0.407,0.342,0.37,0.404,0.375,0.0
CXCL13,0.0,0.427,0.0,0.376,0.0,0.0,0.0,0.08,0.373,0.0,0.0,0.462,0.248,0.0,0.505,0.0
WNT5A,0.0,0.0,0.0,0.0,0.272,0.297,0.166,0.246,0.0,0.507,0.3,0.184,0.25,0.184,0.0,0.522
CCNA1,0.0,0.0,0.727,0.0,0.285,0.359,0.0,0.067,0.0,0.0,0.106,0.035,0.321,0.08,0.0,0.369
CA9,0.268,0.0,0.0,0.425,0.0,0.474,0.324,0.411,0.0,0.0,0.0,0.279,0.0,0.27,0.314,0.0
RBP1,0.0,0.2,0.0,0.358,0.377,0.0,0.384,0.45,0.0,0.0,0.132,0.396,0.283,0.292,0.0,0.0
IL6,0.253,0.0,0.0,0.0,0.0,0.397,0.275,0.411,0.0,0.585,0.179,0.0,0.381,0.122,0.0,0.0
UBD,0.0,0.386,0.0,0.36,0.0,0.0,0.0,0.0,0.298,0.343,0.327,0.421,0.074,0.0,0.475,0.0
HEY1,0.0,0.143,0.435,0.0,0.391,0.288,0.278,0.0,0.0,0.0,0.298,0.0,0.273,0.39,0.0,0.402
INDO,0.0,0.485,0.0,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.452,0.447,0.0,0.0,0.422,0.0
AADAC,0.0,0.468,0.38,0.281,0.423,0.0,0.328,0.0,0.0,0.0,0.319,0.0,0.0,0.411,0.0,0.0
TMPRSS4,0.0,0.0,0.246,0.0,0.388,0.0,0.0,0.0,0.0,0.28,0.388,0.407,0.463,0.199,0.0,0.375
CXCR7,0.0,0.0,0.0,0.0,0.207,0.0,0.431,0.363,0.0,0.419,0.507,0.0,0.435,0.134,0.0,0.0
NELL2,0.36,0.338,0.0,0.517,0.0,0.0,0.0,0.36,0.343,0.0,0.0,0.258,0.0,0.219,0.355,0.0
TMEM16A,0.213,0.226,0.0,0.673,0.299,0.0,0.0,0.119,0.0,0.0,0.214,0.235,0.0,0.426,0.255,0.0
PLAC8,0.0,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.064,0.289,0.376,0.428,0.167,0.407,0.42,0.324
SCEL,0.0,0.379,0.0,0.0,0.345,0.0,0.408,0.0,0.0,0.217,0.0,0.0,0.364,0.46,0.343,0.25
SLC6A14,0.0,0.571,0.418,0.098,0.173,0.0,0.395,0.0,0.0,0.0,0.0,0.0,0.441,0.0,0.0,0.33
CSTA,0.355,0.085,0.48,0.225,0.304,0.0,0.0,0.48,0.0,0.0,0.0,0.142,0.101,0.294,0.0,0.383
IGLV3-25,0.306,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.455,0.375,0.247,0.493,0.0
CDK5RAP2,0.0,0.0,0.0,0.0,0.32,0.372,0.177,0.0,0.0,0.26,0.381,0.0,0.276,0.259,0.0,0.61
