,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TCGA-18-3406-01A-01R-1031-01,0.04809672334093691,0.042812303571245665,0.10585823421303744,0.0863550059838742,-0.41454844691415077,-0.27767116943388276,0.2097947529200039,0.17106612956253775,-0.06807340429122104,0.20680950475125565,0.10826727352297233,0.4045918379858978,0.5150593834589984,0.0870192266799558,-0.31674279670427397,0.2428095462997239
TCGA-18-3407-01A-01R-1031-01,0.2120604885143546,0.2267170714518053,0.2321076314184057,0.2723739618811686,0.18896555764387685,0.26551145488476524,0.23053855493624126,0.24194320424638974,0.23691850043087817,0.27531192499928325,0.25150635120632053,0.2973604373144447,0.26626884442249177,0.25139462244624966,0.2653816382976119,0.2637192884212095
TCGA-18-3408-01A-01R-1031-01,-0.39328677485904884,-0.1562923164132554,-0.009244241072353084,-0.09180913866744347,-0.22430983667464086,0.29439171946131953,-0.3150956354824509,-0.25027723020994885,-0.38747921470807367,-0.01914912314341793,-0.2277981718883392,-0.18995306326291678,-0.2761394246870605,-0.1881064342512219,0.38640715823683497,-0.1185327099191469
TCGA-18-3410-01A-01R-1031-01,0.01754525242579397,-0.23890849275883994,-0.2447071404376389,-0.3181166181950869,-0.17214592885684774,-0.30612399464438034,-0.11283139879890826,-0.23757678083627465,-0.17770387947432426,-0.3287037642052899,-0.25780403789990447,-0.26960887573875497,-0.24685099081976716,-0.22753591659016975,-0.3498593226774285,-0.2740968892497746
TCGA-18-3411-01A-01R-1031-01,-0.35628351761637883,-0.13520339110171958,0.0024467630192818975,-0.16422646122932874,-0.024661338335927197,0.18697796704309455,-0.2067900971055276,-0.22152457500405284,-0.45886796531811164,-0.07566766499772083,-0.41223066540229186,-0.2158585895715587,-0.32985770204185183,-0.21740447072600264,0.08528380075190375,-0.322866793062839
TCGA-18-3412-01A-01R-1031-01,-0.3012923640281092,-0.2481882680977038,-0.1521239650898341,-0.27754084417528296,-0.17378033017404337,-0.1399951671025398,-0.271744649765978,-0.23204481230497576,-0.3096092373157672,-0.16435654099478608,-0.27975319503463025,-0.30250614351452854,-0.2769715370882012,-0.2705906530771845,-0.1967881738704207,-0.2977680066681936
TCGA-18-3414-01A-01R-1031-01,0.25911332038213275,0.25686010506681783,0.25893021212859824,0.3045629144333318,0.19708003180363123,0.12326239332830714,0.15843565403806611,0.2872803597093844,0.29602259172055495,0.2553740012648889,0.326597590482283,0.2387928207145525,0.3196983507343195,0.2384810033066388,0.16801304137122322,0.203891816409402
TCGA-18-3415-01A-01R-1031-01,-0.3347918615241435,-0.24707332699755646,-0.10634964733810535,-0.20330185434160822,-0.18065771525753294,0.0602673959368206,-0.19355576530272225,-0.2408216681974161,-0.4452080965304668,-0.09374228324538271,-0.4041735101010462,-0.15732084484429432,-0.2903984145464587,-0.24643327575893473,-0.055059644240051574,-0.31512363836281165
TCGA-18-3416-01A-01R-1031-01,-0.1708101979649087,-0.2615739781619697,-0.1729674596193328,-0.35709848792290727,-0.03721161603482664,-0.03964364526812921,-0.010126272390675949,-0.24949815101364253,-0.22612417527808987,-0.22527631904167697,-0.31720323922644394,-0.3687511784881109,-0.3561757025729571,-0.23439840259548075,-0.18914993239817213,-0.35156697509681417
TCGA-18-3419-01A-01R-1031-01,-0.21936002484409345,-0.2489533737110283,-0.17322396944678023,-0.32693175073184105,-0.11741224530852333,-0.28051032984585395,-0.1671907260821813,-0.1243972849944022,-0.1994296956724306,-0.21174751687843485,-0.24914757457105288,-0.3634691136789525,-0.2862196447457027,-0.25030429395319914,-0.3232235471003823,-0.2987849881554029
TCGA-18-3421-01A-01R-1031-01,-0.24700085934130023,-0.23757226582748053,-0.19834654697183554,-0.27599303331239283,-0.214448466127064,-0.25083712364682786,-0.23929372019550985,-0.21574974790720342,-0.2843540357865703,-0.23091011855322136,-0.2750497419341161,-0.2734799838458869,-0.25459437797201584,-0.2579426797481406,-0.27115705109795785,-0.25459852528921545
TCGA-18-4086-01A-01R-1101-01,-0.2625561408886621,-0.2574930471897838,-0.24576732002855783,-0.24418862004444025,-0.24580068780453687,-0.20182612363747066,-0.2448621896552177,-0.2645657516637835,-0.2803832722604827,-0.23699784618381387,-0.27617086160881554,-0.23667596031838187,-0.26424513717405557,-0.25468684714900713,-0.2125088637356456,-0.2582791926245024
TCGA-21-1075-01A-01R-0690-01,-0.2746885838635742,-0.24832923239830643,-0.22994083095570914,-0.23759122992467177,-0.2305368190239984,-0.1890584628984546,-0.28781539633708025,-0.26179774632060127,-0.28246705890664664,-0.2330699174166559,-0.27427627524685017,-0.25778662353479903,-0.2666186065084013,-0.25867823300836995,-0.17957372273617858,-0.2593318927792054
TCGA-21-1076-01A-01R-0690-01,0.2256332692193356,0.19028712452851884,0.08962825538847963,0.25461627016723976,0.09825395381881391,0.1837500044905486,0.3599634810181382,0.19789289515052202,0.27199140651343473,0.21264069547650444,0.2727358832382383,0.3598789980302443,0.2649286916977357,0.2645815499124027,0.21077242629204224,0.34663495194585614
TCGA-21-1077-01A-01R-0690-01,-0.28862015855316736,-0.26388990110247795,-0.27248205681301035,-0.21861557554213024,-0.27153102376721167,-0.19521676528798723,-0.26247589083609185,-0.27388965217127553,-0.28399348557485565,-0.22985895931357447,-0.27102804229713917,-0.21023064689592322,-0.2608487994945735,-0.2539607053600677,-0.1749273951753121,-0.23451049141773878
TCGA-21-1078-01A-01R-0690-01,-0.241982814954616,-0.2569121610241901,-0.2618391520863326,-0.23395699913531545,-0.28150897489076626,-0.2766438210489507,-0.2672691291408211,-0.25097226587085963,-0.21710922823002465,-0.26378086465013545,-0.19247194684693852,-0.2552191372708575,-0.2301700615021283,-0.25379649754234807,-0.25578819036104206,-0.245414608128355
TCGA-21-1079-01A-01R-0690-01,-0.2188562190975161,-0.25701329879603213,-0.31457535123645874,0.2918941357000897,-0.4065870624013862,-0.33020417555343423,-0.3710183731560288,-0.24899756623386157,-0.12594403509589666,-0.1416029698322598,-0.07403013363234691,0.12201312313156373,0.08808204617825718,-0.15522853883375143,-0.23682778650071581,-0.28924265407802646
TCGA-21-1080-01A-01R-0690-01,-0.25184904107119427,-0.2530412414397344,-0.250955748494491,-0.2507560855190535,-0.2432712099658801,-0.2603642428806092,-0.2439450609815342,-0.2449171886017071,-0.24508050300291528,-0.24249506496138293,-0.25047505678195514,-0.2516894442644472,-0.24375462041239862,-0.2534463846780217,-0.2622883818146165,-0.2506402319569717
TCGA-21-1083-01A-01R-0690-01,-0.2180641922556419,-0.25392624717560475,-0.2807823279295009,-0.26736316401048027,-0.23128126952710437,-0.2587511004248501,-0.2043004256043749,-0.25249753139368447,-0.2210341789506549,-0.2820444287139033,-0.2517598422167492,-0.23460580160952657,-0.2625528825656686,-0.24141755988376942,-0.2727291076445738,-0.2515654550641959
TCGA-22-0940-01A-01R-0690-01,-0.242068744368393,-0.25802245345440333,-0.27886799277542357,-0.2457344025785151,-0.26934009909129275,-0.25986323149272417,-0.20721197881688297,-0.2570659913617221,-0.2545017859694001,-0.25908578778437835,-0.2515572105350373,-0.211833775475132,-0.24193825996934273,-0.2475538978887372,-0.26842234817231797,-0.23592980370186115
