,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
CYP39A1,0.014,0.009,0.005,0.332,0.001,0.003,0.002,0.009,0.013,0.016,0.032,0.238,0.912,0.017,0.004,0.009
MX2,0.063,0.002,0.0,0.003,0.001,0.0,0.047,0.005,0.995,0.001,0.058,0.006,0.013,0.008,0.0,0.006
TM4SF1,0.003,0.015,0.024,0.017,0.018,0.113,0.004,0.007,0.001,0.032,0.004,0.015,0.007,0.01,0.992,0.011
MOXD1,0.079,0.014,0.009,0.003,0.019,0.019,0.995,0.013,0.015,0.009,0.012,0.012,0.01,0.019,0.008,0.022
C10orf38,0.982,0.01,0.003,0.001,0.03,0.004,0.175,0.011,0.055,0.002,0.015,0.003,0.005,0.016,0.001,0.008
XK,0.235,0.014,0.0,0.0,0.02,0.0,0.75,0.03,0.587,0.001,0.025,0.005,0.007,0.154,0.0,0.109
IL7R,0.057,0.015,0.004,0.061,0.006,0.011,0.064,0.019,0.026,0.018,0.026,0.991,0.048,0.035,0.009,0.03
PTGDS,0.02,0.016,0.006,0.007,0.014,0.017,0.996,0.023,0.017,0.021,0.015,0.041,0.017,0.027,0.009,0.051
OLR1,0.172,0.092,0.052,0.065,0.049,0.053,0.181,0.097,0.12,0.076,0.139,0.132,0.137,0.117,0.042,0.904
ADAMTS1,0.002,0.01,0.017,0.014,0.013,0.977,0.005,0.006,0.001,0.033,0.004,0.013,0.005,0.01,0.207,0.008
C20orf42,0.007,0.002,0.001,0.995,0.0,0.006,0.001,0.002,0.014,0.005,0.02,0.094,0.018,0.009,0.016,0.003
HOXC10,0.009,0.02,0.016,0.006,0.218,0.001,0.303,0.925,0.048,0.024,0.009,0.01,0.022,0.024,0.0,0.003
TMEPAI,0.018,0.011,0.001,0.968,0.001,0.001,0.006,0.013,0.067,0.008,0.108,0.184,0.102,0.024,0.002,0.029
HIST1H1C,0.064,0.072,0.951,0.043,0.185,0.138,0.046,0.069,0.019,0.1,0.024,0.026,0.036,0.053,0.093,0.022
ALDH1A3,0.292,0.061,0.031,0.034,0.048,0.008,0.187,0.103,0.907,0.036,0.089,0.071,0.116,0.08,0.003,0.063
WISP3,0.758,0.014,0.002,0.001,0.005,0.0,0.592,0.046,0.206,0.001,0.04,0.023,0.078,0.146,0.0,0.011
DKFZP564O0823,0.997,0.01,0.005,0.003,0.014,0.004,0.068,0.009,0.016,0.003,0.009,0.008,0.009,0.013,0.002,0.009
EGR1,0.019,0.044,0.038,0.108,0.021,0.072,0.032,0.047,0.019,0.096,0.041,0.973,0.074,0.054,0.076,0.058
DDX58,0.156,0.039,0.012,0.049,0.03,0.014,0.124,0.049,0.961,0.028,0.09,0.077,0.08,0.072,0.01,0.058
FOXF2,0.038,0.026,0.053,0.045,0.049,0.005,0.033,0.833,0.432,0.059,0.313,0.004,0.074,0.04,0.004,0.015
AZGP1,0.06,0.915,0.13,0.065,0.121,0.152,0.049,0.103,0.046,0.105,0.088,0.062,0.068,0.097,0.181,0.125
HCLS1,0.247,0.667,0.077,0.018,0.428,0.314,0.375,0.069,0.025,0.056,0.017,0.053,0.022,0.096,0.2,0.064
MGLL,0.194,0.088,0.05,0.055,0.066,0.041,0.167,0.128,0.166,0.071,0.146,0.083,0.107,0.114,0.041,0.901
NUPR1,0.208,0.144,0.136,0.019,0.213,0.053,0.176,0.163,0.069,0.079,0.058,0.036,0.065,0.099,0.041,0.883
APOBEC3B,0.072,0.023,0.04,0.007,0.987,0.096,0.077,0.021,0.012,0.021,0.008,0.007,0.007,0.025,0.035,0.005
EBI2,0.082,0.051,0.036,0.036,0.039,0.064,0.978,0.047,0.03,0.048,0.04,0.092,0.052,0.062,0.04,0.058
CPVL,0.055,0.041,0.037,0.025,0.085,0.024,0.982,0.076,0.059,0.054,0.043,0.035,0.045,0.054,0.009,0.033
ORM1,0.048,0.072,0.042,0.045,0.041,0.079,0.077,0.073,0.068,0.078,0.106,0.074,0.067,0.082,0.091,0.96
SLC38A4,0.064,0.565,0.044,0.71,0.027,0.013,0.004,0.067,0.116,0.071,0.163,0.163,0.289,0.082,0.028,0.048
MMP2,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.999,0.005,0.001,0.0,0.002
VCAN,0.028,0.028,0.01,0.059,0.012,0.023,0.036,0.027,0.021,0.031,0.026,0.992,0.047,0.041,0.021,0.046
SPRY2,0.007,0.022,0.013,0.08,0.006,0.048,0.003,0.013,0.017,0.03,0.046,0.039,0.028,0.024,0.992,0.034
SLC2A10,0.02,0.04,0.042,0.049,0.005,0.001,0.003,0.776,0.238,0.037,0.542,0.011,0.184,0.03,0.002,0.064
THBS2,0.012,0.021,0.01,0.063,0.008,0.032,0.018,0.018,0.008,0.036,0.015,0.994,0.037,0.03,0.034,0.036
ARNTL2,0.006,0.015,0.076,0.053,0.063,0.635,0.003,0.008,0.0,0.475,0.001,0.031,0.006,0.012,0.598,0.003
MN1,0.016,0.051,0.045,0.979,0.03,0.05,0.006,0.045,0.028,0.072,0.049,0.073,0.068,0.048,0.099,0.037
C20orf19,0.017,0.016,0.002,0.278,0.001,0.002,0.005,0.014,0.044,0.013,0.067,0.372,0.88,0.03,0.003,0.029
SH3YL1,0.064,0.001,0.0,0.002,0.0,0.0,0.048,0.008,0.601,0.0,0.795,0.004,0.029,0.006,0.0,0.005
HCP5,0.086,0.017,0.015,0.01,0.017,0.014,0.994,0.022,0.021,0.015,0.02,0.029,0.026,0.025,0.004,0.013
PELI2,0.003,0.017,0.044,0.009,0.047,0.138,0.004,0.009,0.002,0.026,0.004,0.003,0.004,0.009,0.988,0.006
ATP2C2,0.009,0.045,0.212,0.086,0.042,0.028,0.006,0.082,0.015,0.96,0.05,0.021,0.1,0.03,0.018,0.016
TMC5,0.08,0.132,0.171,0.026,0.107,0.037,0.062,0.204,0.072,0.101,0.11,0.028,0.083,0.082,0.037,0.919
DUSP6,0.018,0.035,0.033,0.98,0.011,0.026,0.006,0.043,0.05,0.054,0.111,0.05,0.083,0.041,0.058,0.035
FCGR2B,0.243,0.119,0.079,0.065,0.127,0.097,0.267,0.123,0.115,0.094,0.1,0.116,0.107,0.141,0.075,0.85
DEPDC6,0.014,0.051,0.194,0.002,0.154,0.016,0.037,0.961,0.031,0.075,0.036,0.002,0.02,0.026,0.007,0.04
KRT24,0.002,0.015,0.24,0.004,0.07,0.056,0.004,0.06,0.003,0.964,0.012,0.002,0.01,0.01,0.017,0.006
C4orf19,0.159,0.019,0.036,0.001,0.035,0.0,0.081,0.977,0.089,0.007,0.041,0.001,0.021,0.013,0.0,0.014
KLK10,0.001,0.011,0.005,0.238,0.001,0.091,0.01,0.01,0.003,0.668,0.026,0.66,0.055,0.026,0.211,0.067
CD69,0.052,0.036,0.023,0.025,0.025,0.028,0.988,0.042,0.029,0.036,0.037,0.065,0.047,0.046,0.014,0.05
NPPC,1.0,0.0,0.0,0.0,0.001,0.0,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POSTN,0.044,0.041,0.025,0.057,0.044,0.065,0.085,0.038,0.016,0.057,0.017,0.983,0.045,0.055,0.04,0.041
GPR177,0.001,0.021,0.024,0.967,0.003,0.046,0.0,0.011,0.004,0.054,0.026,0.043,0.032,0.014,0.232,0.026
ITGA6,0.049,0.066,0.94,0.148,0.095,0.15,0.024,0.07,0.035,0.119,0.065,0.04,0.068,0.063,0.144,0.023
VSIG4,0.041,0.03,0.026,0.012,0.051,0.041,0.993,0.033,0.017,0.03,0.017,0.025,0.02,0.034,0.018,0.026
BBOX1,0.094,0.033,0.003,0.609,0.005,0.002,0.007,0.031,0.288,0.014,0.179,0.491,0.243,0.448,0.005,0.043
HIST1H3H,0.008,0.022,0.035,0.995,0.022,0.022,0.003,0.027,0.016,0.05,0.03,0.026,0.039,0.022,0.027,0.005
VLDLR,0.032,0.047,0.882,0.084,0.059,0.281,0.014,0.036,0.011,0.102,0.03,0.035,0.043,0.043,0.333,0.023
CYP27B1,0.117,0.023,0.002,0.24,0.007,0.007,0.116,0.029,0.212,0.017,0.11,0.732,0.139,0.545,0.006,0.064
ARL14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD163,0.038,0.034,0.027,0.021,0.058,0.057,0.99,0.039,0.018,0.041,0.018,0.048,0.024,0.043,0.028,0.034
XAF1,0.116,0.037,0.014,0.045,0.025,0.018,0.241,0.061,0.94,0.032,0.117,0.085,0.08,0.075,0.009,0.057
CNTN1,0.142,0.5,0.291,0.003,0.754,0.128,0.009,0.044,0.014,0.043,0.009,0.001,0.006,0.024,0.235,0.022
NLGN4X,0.008,0.002,0.001,0.004,0.001,0.017,0.583,0.003,0.052,0.003,0.81,0.003,0.008,0.009,0.009,0.011
EHF,0.014,0.016,0.027,0.02,0.002,0.0,0.018,0.925,0.127,0.035,0.288,0.016,0.201,0.022,0.0,0.031
SLC2A1,0.0,0.001,0.015,0.284,0.0,0.108,0.0,0.001,0.0,0.314,0.005,0.003,0.008,0.001,0.899,0.0
ARTN,0.0,0.001,0.004,0.002,0.004,0.963,0.0,0.001,0.0,0.006,0.0,0.002,0.0,0.001,0.269,0.001
ICAM4,1.0,0.001,0.0,0.0,0.002,0.0,0.009,0.0,0.003,0.0,0.001,0.0,0.0,0.001,0.0,0.0
TKTL1,0.016,0.076,0.017,0.138,0.076,0.02,0.097,0.146,0.279,0.374,0.119,0.174,0.216,0.659,0.038,0.439
OSGIN1,0.0,0.0,0.002,0.0,0.002,0.982,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.19,0.0
C1QB,0.013,0.008,0.005,0.002,0.019,0.009,0.999,0.01,0.007,0.007,0.005,0.008,0.005,0.011,0.002,0.008
RNASE1,0.149,0.115,0.039,0.14,0.049,0.036,0.066,0.09,0.141,0.061,0.158,0.165,0.137,0.123,0.05,0.903
PCSK1,0.027,0.275,0.007,0.753,0.007,0.027,0.009,0.025,0.067,0.039,0.115,0.544,0.146,0.076,0.079,0.081
GSTA4,0.0,0.001,0.01,0.0,0.014,0.981,0.0,0.001,0.0,0.007,0.0,0.0,0.0,0.0,0.191,0.0
TBL1XR1,0.031,0.051,0.962,0.012,0.146,0.157,0.035,0.052,0.017,0.07,0.024,0.007,0.017,0.034,0.116,0.022
KCNJ2,0.0,0.008,0.017,0.003,0.042,0.994,0.009,0.007,0.0,0.029,0.001,0.008,0.001,0.007,0.097,0.005
HERC6,0.069,0.024,0.008,0.084,0.008,0.006,0.058,0.046,0.966,0.026,0.141,0.098,0.116,0.055,0.005,0.048
SOX15,0.0,0.0,0.0,0.978,0.0,0.002,0.0,0.0,0.0,0.003,0.005,0.131,0.008,0.003,0.161,0.002
CECR1,0.051,0.001,0.0,0.0,0.0,0.0,0.243,0.002,0.389,0.0,0.887,0.001,0.002,0.004,0.0,0.025
IFIT3,0.115,0.046,0.018,0.056,0.03,0.016,0.139,0.066,0.957,0.034,0.124,0.083,0.09,0.078,0.01,0.06
ACSL5,0.066,0.002,0.0,0.001,0.0,0.0,0.015,0.003,0.265,0.0,0.962,0.002,0.014,0.004,0.0,0.008
TNFRSF11B,0.117,0.805,0.234,0.02,0.411,0.252,0.117,0.081,0.02,0.067,0.027,0.02,0.025,0.069,0.13,0.034
PPBP,0.001,0.001,0.0,0.999,0.0,0.0,0.0,0.001,0.003,0.002,0.005,0.035,0.021,0.002,0.001,0.001
PRKX,0.002,0.011,0.019,0.004,0.028,0.131,0.008,0.007,0.003,0.02,0.005,0.003,0.003,0.009,0.99,0.009
DPT,0.058,0.031,0.008,0.041,0.009,0.012,0.062,0.031,0.045,0.023,0.049,0.986,0.068,0.05,0.01,0.067
EPHB3,0.0,0.011,0.053,0.035,0.017,0.279,0.001,0.011,0.001,0.773,0.003,0.012,0.007,0.009,0.565,0.008
PGBD5,0.053,0.79,0.135,0.031,0.299,0.382,0.124,0.095,0.023,0.107,0.029,0.067,0.031,0.097,0.246,0.078
CDH11,0.027,0.023,0.007,0.069,0.006,0.015,0.028,0.02,0.021,0.023,0.031,0.992,0.051,0.035,0.016,0.039
ICAM1,0.993,0.009,0.004,0.004,0.017,0.003,0.107,0.01,0.025,0.003,0.009,0.009,0.01,0.015,0.001,0.008
PVALB,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HIST1H2BC,0.007,0.019,0.03,0.995,0.01,0.022,0.002,0.02,0.009,0.042,0.024,0.037,0.041,0.018,0.033,0.006
ADM,0.0,0.0,0.001,0.01,0.0,0.317,0.0,0.0,0.0,0.078,0.0,0.005,0.0,0.0,0.945,0.0
EVI1,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.177,0.0,0.984,0.0,0.002,0.0,0.0,0.001
EVI2B,0.061,0.032,0.02,0.013,0.04,0.03,0.991,0.039,0.039,0.027,0.033,0.027,0.026,0.041,0.017,0.04
CD52,0.027,0.014,0.01,0.002,0.02,0.013,0.999,0.016,0.008,0.011,0.008,0.009,0.008,0.015,0.005,0.022
CALCA,0.098,0.908,0.047,0.057,0.118,0.036,0.017,0.081,0.23,0.038,0.209,0.028,0.072,0.098,0.073,0.139
IL1RAP,0.022,0.057,0.114,0.12,0.049,0.064,0.023,0.076,0.025,0.964,0.05,0.074,0.105,0.054,0.044,0.033
PROS1,0.017,0.07,0.039,0.305,0.015,0.08,0.006,0.047,0.035,0.119,0.085,0.222,0.133,0.071,0.28,0.848
EVI2A,0.056,0.041,0.037,0.019,0.044,0.05,0.988,0.044,0.02,0.043,0.025,0.049,0.034,0.045,0.025,0.043
KCNMB4,0.564,0.065,0.004,0.019,0.044,0.002,0.125,0.051,0.589,0.005,0.112,0.068,0.07,0.529,0.001,0.085
KHDRBS3,0.997,0.013,0.003,0.004,0.004,0.001,0.035,0.01,0.035,0.003,0.025,0.013,0.02,0.016,0.001,0.041
CRLF1,0.086,0.105,0.055,0.06,0.063,0.049,0.05,0.1,0.121,0.07,0.147,0.068,0.091,0.099,0.064,0.943
G0S2,0.257,0.089,0.048,0.049,0.105,0.055,0.233,0.098,0.888,0.065,0.102,0.085,0.096,0.117,0.036,0.095
ARHGAP29,0.074,0.139,0.803,0.237,0.093,0.212,0.061,0.107,0.077,0.18,0.147,0.181,0.154,0.139,0.239,0.118
ROBO1,0.888,0.001,0.0,0.0,0.0,0.0,0.044,0.001,0.456,0.0,0.023,0.01,0.01,0.023,0.0,0.008
NRIP3,0.034,0.094,0.143,0.075,0.202,0.398,0.794,0.096,0.04,0.183,0.062,0.062,0.053,0.1,0.256,0.058
TCEAL2,0.103,0.91,0.098,0.062,0.11,0.041,0.045,0.129,0.167,0.079,0.196,0.043,0.114,0.107,0.044,0.121
SDC2,0.042,0.059,0.035,0.122,0.042,0.088,0.019,0.04,0.02,0.044,0.027,0.971,0.046,0.064,0.118,0.035
EPB41L3,0.203,0.106,0.068,0.053,0.14,0.107,0.25,0.098,0.879,0.077,0.124,0.066,0.081,0.125,0.079,0.105
EDN1,0.013,0.018,0.014,0.028,0.013,0.084,0.006,0.008,0.006,0.019,0.01,0.026,0.011,0.018,0.995,0.016
TMPRSS3,1.0,0.001,0.0,0.0,0.001,0.0,0.02,0.001,0.004,0.0,0.001,0.0,0.0,0.001,0.0,0.0
INPP4B,0.003,0.001,0.0,0.222,0.0,0.0,0.0,0.002,0.049,0.001,0.971,0.022,0.075,0.003,0.0,0.003
WASF1,0.0,0.001,0.002,0.006,0.001,0.05,0.0,0.0,0.0,0.007,0.0,0.004,0.001,0.001,0.999,0.002
TFPI,0.004,0.041,0.031,0.022,0.008,0.013,0.005,0.032,0.016,0.066,0.046,0.027,0.058,0.025,0.024,0.992
PTPRC,0.034,0.015,0.012,0.005,0.029,0.018,0.998,0.02,0.014,0.014,0.011,0.013,0.011,0.02,0.007,0.015
CLEC7A,0.975,0.04,0.041,0.014,0.09,0.049,0.166,0.041,0.024,0.029,0.018,0.032,0.026,0.044,0.02,0.024
NBEA,0.057,0.903,0.096,0.113,0.082,0.127,0.017,0.074,0.048,0.083,0.096,0.072,0.075,0.089,0.285,0.112
CFI,0.009,0.025,0.01,0.068,0.006,0.04,0.021,0.018,0.011,0.035,0.028,0.989,0.042,0.034,0.062,0.069
IGFBP1,0.047,0.872,0.196,0.14,0.11,0.111,0.006,0.101,0.092,0.119,0.201,0.027,0.099,0.084,0.241,0.079
DFNA5,0.002,0.007,0.004,0.997,0.001,0.008,0.0,0.006,0.005,0.014,0.022,0.051,0.027,0.01,0.033,0.01
IGSF6,0.045,0.041,0.053,0.009,0.088,0.058,0.986,0.053,0.027,0.04,0.028,0.013,0.02,0.039,0.029,0.034
TIMP3,0.043,0.029,0.007,0.141,0.004,0.006,0.018,0.035,0.139,0.022,0.194,0.944,0.135,0.054,0.01,0.073
RORA,0.033,0.041,0.059,0.036,0.043,0.106,0.013,0.037,0.012,0.061,0.02,0.038,0.029,0.037,0.984,0.038
CD70,1.0,0.0,0.0,0.0,0.002,0.0,0.012,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERC5,0.245,0.034,0.011,0.031,0.04,0.012,0.236,0.046,0.928,0.019,0.073,0.056,0.06,0.065,0.005,0.038
PEG10,0.001,0.31,0.717,0.009,0.279,0.319,0.0,0.016,0.0,0.088,0.002,0.001,0.003,0.006,0.449,0.004
FOSL1,0.0,0.0,0.0,0.999,0.0,0.005,0.0,0.0,0.0,0.005,0.001,0.043,0.006,0.001,0.008,0.0
FABP5,0.001,0.002,0.001,0.153,0.0,0.0,0.0,0.004,0.002,0.006,0.021,0.264,0.952,0.003,0.0,0.008
PAPSS2,0.17,0.101,0.052,0.023,0.183,0.034,0.369,0.149,0.851,0.051,0.076,0.062,0.063,0.118,0.014,0.097
SLC2A3,0.115,0.142,0.111,0.142,0.114,0.177,0.076,0.112,0.08,0.139,0.109,0.151,0.128,0.139,0.223,0.852
MYLK,0.047,0.076,0.06,0.104,0.051,0.121,0.054,0.067,0.033,0.107,0.057,0.949,0.08,0.082,0.123,0.087
FOLH1,0.0,0.001,0.002,0.005,0.002,0.043,0.0,0.001,0.0,0.005,0.0,0.002,0.001,0.001,0.999,0.001
EPS8,0.0,0.004,0.034,0.0,0.014,0.925,0.0,0.002,0.0,0.005,0.001,0.0,0.0,0.001,0.379,0.001
F13A1,0.019,0.077,0.104,0.921,0.047,0.156,0.01,0.049,0.02,0.102,0.055,0.065,0.061,0.057,0.279,0.047
SEMA5A,0.993,0.002,0.001,0.023,0.0,0.0,0.001,0.003,0.087,0.0,0.062,0.006,0.041,0.004,0.0,0.002
TAGLN,0.003,0.004,0.001,0.039,0.0,0.002,0.004,0.004,0.004,0.007,0.01,0.999,0.022,0.009,0.003,0.017
MEIS2,0.012,0.031,0.013,0.22,0.003,0.022,0.001,0.014,0.032,0.024,0.106,0.056,0.061,0.027,0.963,0.044
CCL4,0.025,0.007,0.005,0.001,0.026,0.006,0.999,0.011,0.008,0.005,0.004,0.004,0.004,0.009,0.001,0.005
EFHD1,0.521,0.725,0.049,0.047,0.097,0.024,0.175,0.102,0.257,0.037,0.186,0.058,0.119,0.12,0.017,0.115
TSPAN12,0.006,0.78,0.382,0.064,0.07,0.112,0.003,0.142,0.044,0.185,0.21,0.009,0.061,0.051,0.33,0.091
STC1,0.027,0.008,0.002,0.014,0.003,0.003,0.995,0.014,0.007,0.007,0.01,0.087,0.02,0.016,0.001,0.015
PRR4,0.002,0.22,0.343,0.018,0.182,0.838,0.004,0.009,0.0,0.043,0.001,0.007,0.002,0.008,0.311,0.001
ITGB6,0.024,0.005,0.001,0.219,0.0,0.0,0.002,0.007,0.058,0.005,0.115,0.167,0.952,0.015,0.001,0.012
RARRES3,0.013,0.009,0.017,0.0,0.063,0.028,0.997,0.01,0.002,0.007,0.002,0.001,0.001,0.007,0.005,0.006
DCLK1,0.0,0.003,0.005,0.002,0.002,0.035,0.0,0.001,0.0,0.004,0.001,0.001,0.001,0.001,0.999,0.003
ABCC3,0.0,0.0,0.0,0.0,0.0,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938,0.0
HGD,0.053,0.912,0.051,0.091,0.127,0.13,0.04,0.076,0.083,0.065,0.103,0.084,0.058,0.116,0.212,0.151
MYCL1,0.002,0.0,0.0,0.004,0.0,0.0,0.0,0.001,0.284,0.0,0.959,0.0,0.005,0.001,0.0,0.002
GLDC,0.069,0.866,0.065,0.155,0.119,0.152,0.066,0.091,0.128,0.097,0.179,0.106,0.101,0.14,0.206,0.16
GEM,0.04,0.05,0.041,0.083,0.038,0.099,0.069,0.041,0.014,0.074,0.025,0.974,0.058,0.058,0.074,0.042
INHBB,0.018,0.054,0.05,0.175,0.027,0.049,0.011,0.095,0.091,0.931,0.152,0.067,0.114,0.073,0.133,0.114
SRPX2,0.0,0.011,0.082,0.333,0.002,0.022,0.0,0.022,0.009,0.918,0.151,0.008,0.066,0.008,0.104,0.006
TFEC,0.035,0.016,0.01,0.003,0.029,0.018,0.998,0.017,0.014,0.011,0.011,0.01,0.008,0.019,0.007,0.018
RASIP1,0.003,0.003,0.001,0.996,0.0,0.0,0.0,0.004,0.04,0.003,0.067,0.022,0.042,0.006,0.001,0.003
CD200,0.999,0.005,0.002,0.001,0.009,0.004,0.037,0.003,0.005,0.001,0.002,0.004,0.003,0.006,0.002,0.005
IL32,0.068,0.002,0.0,0.003,0.001,0.0,0.997,0.002,0.011,0.001,0.004,0.038,0.006,0.007,0.0,0.006
KCNK1,0.0,0.0,0.002,0.001,0.0,0.044,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.999,0.0
GPX3,0.0,0.006,0.001,0.025,0.0,0.021,0.003,0.003,0.001,0.013,0.014,0.21,0.012,0.01,0.137,0.967
CLU,0.057,0.025,0.008,0.045,0.019,0.114,0.051,0.009,0.006,0.019,0.008,0.98,0.016,0.034,0.121,0.027
TRIB3,0.012,0.79,0.32,0.028,0.296,0.239,0.015,0.086,0.005,0.16,0.013,0.021,0.027,0.048,0.291,0.074
PRF1,0.004,0.001,0.002,0.0,0.014,0.003,1.0,0.002,0.001,0.001,0.0,0.0,0.0,0.002,0.0,0.001
SERPINF1,0.078,0.03,0.023,0.016,0.085,0.05,0.988,0.032,0.021,0.027,0.013,0.035,0.019,0.04,0.021,0.02
RGS1,0.018,0.007,0.005,0.003,0.009,0.017,0.999,0.008,0.003,0.009,0.004,0.023,0.007,0.012,0.004,0.008
ITGBL1,0.068,0.042,0.01,0.027,0.009,0.016,0.106,0.043,0.072,0.028,0.089,0.139,0.076,0.063,0.016,0.967
EYA1,0.019,0.749,0.367,0.017,0.364,0.251,0.008,0.06,0.005,0.069,0.011,0.007,0.015,0.035,0.314,0.023
SEMA3A,0.088,0.176,0.003,0.002,0.014,0.006,0.972,0.013,0.006,0.005,0.006,0.103,0.014,0.026,0.001,0.068
LRP4,0.002,0.012,0.013,0.02,0.015,0.082,0.001,0.005,0.004,0.015,0.008,0.008,0.005,0.009,0.996,0.006
CRMP1,0.001,0.005,0.005,0.014,0.002,0.041,0.001,0.003,0.001,0.012,0.004,0.01,0.003,0.005,0.999,0.01
BAG4,0.001,0.01,0.351,0.001,0.356,0.78,0.003,0.006,0.0,0.304,0.001,0.0,0.001,0.003,0.222,0.0
RARRES2,0.054,0.066,0.046,0.041,0.058,0.112,0.126,0.059,0.02,0.078,0.028,0.962,0.051,0.074,0.07,0.087
CD3D,0.023,0.004,0.004,0.0,0.016,0.004,1.0,0.006,0.003,0.002,0.002,0.002,0.002,0.005,0.001,0.002
TNFSF10,0.029,0.004,0.006,0.004,0.01,0.001,0.999,0.017,0.012,0.008,0.007,0.007,0.015,0.009,0.0,0.002
ATP10B,0.01,0.007,0.073,0.001,0.002,0.0,0.001,0.981,0.049,0.033,0.158,0.001,0.062,0.005,0.0,0.018
IER3,0.008,0.022,0.035,0.284,0.014,0.103,0.005,0.025,0.003,0.884,0.009,0.324,0.071,0.031,0.117,0.018
PAEP,0.004,0.242,0.005,0.236,0.003,0.043,0.014,0.015,0.008,0.038,0.037,0.919,0.067,0.045,0.071,0.154
C1QTNF3,0.038,0.056,0.016,0.097,0.012,0.027,0.041,0.052,0.079,0.058,0.131,0.192,0.115,0.076,0.039,0.947
ATP6V0A4,0.007,0.644,0.037,0.006,0.712,0.245,0.017,0.025,0.021,0.024,0.016,0.01,0.004,0.044,0.113,0.025
SNCAIP,0.998,0.001,0.0,0.0,0.001,0.0,0.061,0.001,0.006,0.0,0.0,0.001,0.001,0.001,0.0,0.001
OLFML3,0.021,0.032,0.012,0.134,0.01,0.033,0.023,0.023,0.028,0.037,0.052,0.981,0.064,0.046,0.043,0.044
DKK2,0.046,0.056,0.026,0.09,0.015,0.076,0.039,0.047,0.041,0.076,0.084,0.219,0.093,0.077,0.114,0.941
C3orf14,0.369,0.064,0.074,0.007,0.046,0.0,0.001,0.878,0.239,0.004,0.145,0.001,0.053,0.016,0.0,0.01
EMP1,0.006,0.048,0.06,0.088,0.038,0.184,0.012,0.037,0.011,0.927,0.027,0.073,0.042,0.043,0.277,0.054
AGT,0.065,0.898,0.129,0.099,0.102,0.128,0.019,0.097,0.078,0.099,0.133,0.055,0.086,0.1,0.236,0.13
ASCL1,1.0,0.001,0.001,0.0,0.004,0.0,0.008,0.001,0.004,0.0,0.001,0.0,0.001,0.001,0.0,0.0
PLS1,0.052,0.101,0.966,0.016,0.101,0.03,0.034,0.128,0.054,0.069,0.078,0.014,0.051,0.054,0.023,0.067
NAV2,0.22,0.093,0.028,0.121,0.099,0.103,0.147,0.068,0.887,0.054,0.103,0.169,0.088,0.141,0.116,0.104
HIST1H2AE,0.015,0.025,0.031,0.995,0.016,0.014,0.002,0.025,0.021,0.037,0.037,0.028,0.05,0.023,0.022,0.007
IL18,0.036,0.058,0.043,0.962,0.017,0.046,0.033,0.05,0.043,0.074,0.11,0.132,0.122,0.065,0.054,0.061
ARL4D,0.001,0.019,0.13,0.03,0.035,0.238,0.003,0.025,0.001,0.933,0.006,0.013,0.012,0.013,0.227,0.008
SCHIP1,0.001,0.006,0.007,0.016,0.011,0.961,0.001,0.002,0.001,0.013,0.002,0.009,0.002,0.006,0.275,0.003
AKAP12,0.019,0.037,0.013,0.146,0.007,0.022,0.01,0.029,0.036,0.04,0.073,0.975,0.085,0.046,0.044,0.074
KLF4,0.112,0.073,0.151,0.019,0.163,0.072,0.346,0.146,0.069,0.871,0.068,0.027,0.076,0.08,0.024,0.063
TUSC3,0.337,0.003,0.0,0.143,0.0,0.0,0.004,0.004,0.89,0.001,0.221,0.087,0.078,0.108,0.0,0.007
SORL1,0.003,0.001,0.0,0.145,0.0,0.001,0.0,0.001,0.123,0.001,0.981,0.001,0.008,0.003,0.024,0.001
PCOLCE,0.017,0.034,0.017,0.157,0.014,0.044,0.017,0.031,0.029,0.052,0.049,0.976,0.065,0.05,0.062,0.042
CRYM,0.017,0.025,0.074,0.001,0.22,0.005,0.045,0.969,0.049,0.024,0.024,0.001,0.008,0.018,0.002,0.012
GSR,0.001,0.005,0.028,0.001,0.045,0.991,0.003,0.003,0.0,0.009,0.0,0.0,0.0,0.002,0.119,0.001
ARSJ,0.014,0.081,0.91,0.095,0.093,0.24,0.016,0.045,0.009,0.12,0.026,0.046,0.043,0.048,0.256,0.03
ORM2,0.041,0.053,0.019,0.046,0.02,0.032,0.039,0.054,0.087,0.045,0.117,0.08,0.065,0.068,0.047,0.973
PSAT1,0.0,0.006,0.07,0.0,0.371,0.836,0.005,0.003,0.0,0.213,0.0,0.0,0.0,0.002,0.336,0.001
EGFL6,0.004,0.039,0.067,0.132,0.023,0.132,0.003,0.035,0.005,0.938,0.02,0.086,0.044,0.032,0.253,0.039
