,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
THNSL2,0.136,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.096,0.375,0.359,0.416,0.0,0.0,0.327
NUAK2,0.362,0.234,0.211,0.138,0.0,0.49,0.365,0.409,0.244,0.0,0.262,0.0,0.0,0.0,0.0,0.287
SKAP1,0.21,0.44,0.203,0.0,0.283,0.0,0.0,0.031,0.251,0.0,0.0,0.133,0.635,0.273,0.287,0.0
NUDT2,0.398,0.0,0.0,0.334,0.484,0.0,0.0,0.0,0.0,0.0,0.068,0.355,0.441,0.412,0.0,0.0
SERPINB1,0.0,0.283,0.0,0.34,0.0,0.0,0.0,0.445,0.336,0.372,0.0,0.115,0.0,0.228,0.538,0.0
JAG1,0.0,0.0,0.349,0.059,0.249,0.454,0.342,0.477,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.297
STXBP1,0.423,0.0,0.0,0.116,0.0,0.501,0.0,0.515,0.421,0.0,0.338,0.0,0.0,0.0,0.0,0.014
FCGR1A,0.141,0.0,0.0,0.281,0.338,0.0,0.0,0.189,0.244,0.0,0.0,0.0,0.725,0.282,0.295,0.0
ICAM3,0.0,0.0,0.0,0.463,0.365,0.0,0.0,0.35,0.375,0.0,0.0,0.0,0.0,0.419,0.463,0.0
MGC72080,0.0,0.415,0.202,0.324,0.0,0.0,0.09,0.0,0.0,0.36,0.345,0.295,0.402,0.421,0.0,0.0
LYN,0.368,0.306,0.0,0.299,0.0,0.0,0.304,0.349,0.3,0.0,0.0,0.148,0.0,0.387,0.453,0.0
SHOX2,0.0,0.349,0.0,0.406,0.0,0.0,0.389,0.0,0.449,0.0,0.482,0.196,0.299,0.0,0.0,0.0
CUGBP2,0.077,0.0,0.0,0.0,0.0,0.558,0.0,0.466,0.449,0.0,0.247,0.0,0.0,0.24,0.382,0.0
HSD17B8,0.0,0.0,0.0,0.283,0.392,0.0,0.071,0.0,0.0,0.538,0.0,0.383,0.358,0.444,0.0,0.0
DYNLT3,0.323,0.372,0.0,0.0,0.0,0.536,0.265,0.241,0.346,0.0,0.0,0.251,0.168,0.0,0.0,0.362
GSTM4,0.473,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.355,0.0,0.325,0.37,0.564,0.0,0.172
HSD11B1,0.0,0.233,0.0,0.252,0.457,0.0,0.0,0.063,0.224,0.141,0.0,0.0,0.674,0.3,0.234,0.0
PBX3,0.351,0.0,0.0,0.487,0.0,0.495,0.0,0.382,0.491,0.0,0.087,0.0,0.0,0.0,0.0,0.0
FYB,0.387,0.193,0.0,0.209,0.0,0.0,0.0,0.499,0.345,0.0,0.0,0.0,0.0,0.427,0.467,0.0
NRXN3,0.0,0.0,0.0,0.0,0.0,0.416,0.416,0.0,0.317,0.0,0.457,0.253,0.384,0.0,0.0,0.365
RELN,0.0,0.0,0.488,0.0,0.515,0.158,0.0,0.0,0.251,0.0,0.156,0.0,0.383,0.269,0.407,0.0
DPM3,0.0,0.0,0.0,0.454,0.473,0.0,0.0,0.0,0.405,0.188,0.0,0.249,0.404,0.382,0.0,0.0
DOCK4,0.0,0.0,0.168,0.29,0.048,0.0,0.0,0.121,0.259,0.0,0.07,0.0,0.813,0.249,0.274,0.0
FBLN2,0.0,0.0,0.0,0.428,0.0,0.567,0.0,0.418,0.457,0.0,0.335,0.0,0.0,0.0,0.0,0.0
RHOB,0.0,0.19,0.0,0.256,0.0,0.363,0.429,0.442,0.283,0.0,0.28,0.0,0.0,0.0,0.333,0.343
TXNIP,0.0,0.369,0.0,0.0,0.249,0.287,0.402,0.477,0.329,0.0,0.0,0.0,0.0,0.0,0.2,0.427
FGR,0.176,0.66,0.0,0.0,0.0,0.0,0.0,0.451,0.303,0.0,0.0,0.0,0.0,0.341,0.349,0.0
POF1B,0.191,0.0,0.499,0.0,0.346,0.0,0.346,0.0,0.0,0.302,0.18,0.426,0.0,0.0,0.0,0.412
GRB7,0.336,0.432,0.574,0.0,0.0,0.0,0.0,0.188,0.0,0.35,0.0,0.289,0.0,0.0,0.0,0.36
TUBA4A,0.0,0.088,0.0,0.495,0.0,0.313,0.251,0.553,0.445,0.0,0.0,0.287,0.0,0.0,0.0,0.0
CCNE2,0.451,0.0,0.0,0.35,0.391,0.0,0.0,0.099,0.272,0.303,0.439,0.321,0.0,0.222,0.0,0.0
RRAS,0.0,0.0,0.0,0.435,0.0,0.349,0.436,0.539,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.187
LY86,0.059,0.263,0.0,0.404,0.357,0.0,0.0,0.305,0.335,0.0,0.0,0.0,0.48,0.309,0.323,0.0
VASH2,0.346,0.0,0.573,0.34,0.0,0.368,0.0,0.0,0.142,0.0,0.437,0.0,0.0,0.3,0.0,0.0
ID3,0.0,0.0,0.0,0.397,0.232,0.384,0.0,0.0,0.387,0.0,0.26,0.0,0.651,0.0,0.0,0.0
HOXA10,0.17,0.0,0.0,0.0,0.214,0.0,0.0,0.0,0.406,0.0,0.495,0.407,0.405,0.0,0.0,0.43
RCAN2,0.0,0.0,0.0,0.48,0.0,0.467,0.16,0.454,0.488,0.0,0.287,0.0,0.0,0.0,0.0,0.0
C1orf38,0.342,0.0,0.0,0.419,0.0,0.0,0.0,0.458,0.383,0.0,0.0,0.0,0.0,0.396,0.441,0.0
SPHK1,0.0,0.0,0.376,0.364,0.0,0.412,0.0,0.466,0.0,0.0,0.0,0.07,0.0,0.0,0.578,0.0
TLR5,0.0,0.0,0.0,0.173,0.396,0.0,0.548,0.437,0.389,0.0,0.0,0.283,0.0,0.0,0.3,0.0
SDCCAG8,0.371,0.415,0.0,0.362,0.342,0.281,0.0,0.0,0.246,0.0,0.243,0.063,0.416,0.257,0.0,0.0
PIM2,0.305,0.0,0.0,0.0,0.588,0.267,0.054,0.314,0.298,0.0,0.0,0.0,0.0,0.382,0.392,0.0
RAC2,0.346,0.0,0.0,0.322,0.0,0.372,0.0,0.497,0.375,0.0,0.0,0.0,0.0,0.114,0.488,0.0
AOAH,0.13,0.0,0.159,0.453,0.0,0.0,0.085,0.4,0.405,0.0,0.0,0.0,0.294,0.346,0.464,0.0
TNNI3,0.0,0.0,0.272,0.381,0.0,0.0,0.0,0.446,0.354,0.47,0.386,0.0,0.296,0.0,0.0,0.0
KRT8,0.37,0.301,0.0,0.0,0.0,0.0,0.159,0.0,0.365,0.367,0.174,0.41,0.282,0.448,0.0,0.0
SLAMF8,0.353,0.294,0.0,0.224,0.0,0.0,0.0,0.435,0.344,0.0,0.0,0.0,0.18,0.39,0.497,0.0
PLAUR,0.246,0.0,0.0,0.353,0.0,0.391,0.371,0.49,0.344,0.0,0.0,0.0,0.0,0.0,0.408,0.0
IL2RB,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.485,0.34,0.0,0.0,0.0,0.0,0.454,0.511,0.0
GYPC,0.0,0.0,0.0,0.428,0.44,0.33,0.0,0.379,0.416,0.0,0.0,0.0,0.0,0.426,0.131,0.0
EXPH5,0.385,0.0,0.404,0.0,0.0,0.471,0.344,0.332,0.0,0.289,0.312,0.241,0.0,0.0,0.0,0.0
LGR4,0.0,0.0,0.336,0.378,0.234,0.0,0.378,0.0,0.424,0.0,0.311,0.0,0.0,0.0,0.519,0.0
KRT7,0.0,0.506,0.189,0.102,0.265,0.0,0.0,0.0,0.326,0.436,0.305,0.0,0.0,0.331,0.0,0.359
FAM57A,0.303,0.0,0.0,0.0,0.0,0.367,0.347,0.433,0.243,0.0,0.0,0.502,0.0,0.0,0.0,0.394
MCCC1,0.438,0.497,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.0,0.238,0.433,0.442,0.0,0.0,0.244
COL16A1,0.0,0.0,0.0,0.313,0.0,0.427,0.462,0.451,0.275,0.0,0.387,0.0,0.0,0.225,0.0,0.16
ANP32A,0.194,0.0,0.0,0.39,0.0,0.0,0.0,0.302,0.393,0.0,0.445,0.505,0.0,0.333,0.0,0.0
TIPARP,0.0,0.385,0.0,0.455,0.185,0.0,0.21,0.508,0.475,0.0,0.279,0.0,0.0,0.0,0.0,0.069
ERO1LB,0.0,0.0,0.0,0.49,0.0,0.0,0.251,0.0,0.355,0.0,0.283,0.0,0.055,0.533,0.451,0.0
EPB41L4B,0.522,0.147,0.607,0.0,0.0,0.0,0.164,0.264,0.296,0.0,0.0,0.392,0.0,0.0,0.0,0.0
DARC,0.235,0.411,0.0,0.0,0.0,0.0,0.611,0.482,0.35,0.0,0.0,0.0,0.0,0.219,0.0,0.0
PLD1,0.206,0.267,0.345,0.0,0.0,0.304,0.19,0.368,0.281,0.0,0.0,0.377,0.387,0.0,0.0,0.364
BCL2L14,0.485,0.333,0.0,0.0,0.0,0.0,0.291,0.0,0.0,0.296,0.0,0.0,0.0,0.41,0.432,0.357
EDG2,0.262,0.384,0.0,0.284,0.254,0.314,0.0,0.0,0.514,0.0,0.0,0.264,0.454,0.0,0.0,0.0
RRAGD,0.1,0.447,0.0,0.0,0.289,0.0,0.445,0.246,0.404,0.0,0.35,0.3,0.269,0.0,0.0,0.0
AOC3,0.0,0.492,0.0,0.0,0.209,0.361,0.448,0.44,0.363,0.0,0.163,0.0,0.0,0.177,0.0,0.0
TTC9,0.0,0.0,0.0,0.0,0.223,0.0,0.419,0.0,0.313,0.641,0.413,0.308,0.0,0.0,0.0,0.0
SH3TC1,0.403,0.0,0.0,0.436,0.0,0.0,0.0,0.494,0.403,0.0,0.0,0.0,0.0,0.406,0.0,0.273
RFTN1,0.255,0.0,0.0,0.204,0.0,0.468,0.0,0.481,0.424,0.0,0.234,0.0,0.0,0.276,0.241,0.272
ST6GALNAC5,0.0,0.0,0.0,0.361,0.254,0.499,0.107,0.438,0.45,0.0,0.387,0.0,0.0,0.0,0.0,0.0
EGF,0.46,0.481,0.0,0.139,0.0,0.0,0.0,0.0,0.375,0.287,0.0,0.382,0.411,0.0,0.0,0.0
TPBG,0.0,0.234,0.166,0.233,0.0,0.432,0.433,0.435,0.203,0.0,0.361,0.0,0.0,0.0,0.0,0.358
SSPN,0.0,0.0,0.0,0.345,0.0,0.406,0.39,0.446,0.401,0.0,0.375,0.0,0.0,0.0,0.0,0.251
COL6A3,0.0,0.0,0.0,0.267,0.0,0.51,0.398,0.469,0.397,0.0,0.363,0.0,0.0,0.0,0.0,0.0
HOXD10,0.0,0.0,0.478,0.34,0.463,0.366,0.0,0.0,0.0,0.0,0.333,0.243,0.0,0.0,0.0,0.371
MYO10,0.374,0.0,0.0,0.0,0.0,0.476,0.398,0.435,0.0,0.0,0.419,0.0,0.0,0.0,0.0,0.333
DOCK2,0.427,0.0,0.0,0.229,0.0,0.0,0.0,0.45,0.4,0.0,0.0,0.0,0.0,0.436,0.461,0.0
ZNF652,0.358,0.44,0.438,0.0,0.0,0.335,0.349,0.0,0.0,0.0,0.279,0.0,0.0,0.0,0.0,0.418
GRAMD1C,0.0,0.501,0.443,0.243,0.384,0.0,0.0,0.0,0.347,0.0,0.0,0.361,0.0,0.308,0.0,0.0
LXN,0.0,0.652,0.0,0.191,0.378,0.123,0.0,0.193,0.44,0.0,0.0,0.0,0.314,0.226,0.0,0.0
DAAM1,0.0,0.0,0.236,0.316,0.0,0.15,0.351,0.459,0.3,0.33,0.362,0.0,0.0,0.0,0.216,0.335
KLHL7,0.0,0.112,0.0,0.45,0.525,0.0,0.0,0.0,0.34,0.239,0.307,0.236,0.432,0.0,0.0,0.0
SLC24A3,0.0,0.0,0.197,0.251,0.168,0.507,0.156,0.52,0.421,0.0,0.356,0.0,0.0,0.0,0.0,0.124
CLDN4,0.0,0.409,0.34,0.0,0.301,0.0,0.367,0.0,0.299,0.33,0.0,0.38,0.0,0.387,0.0,0.0
GRB10,0.342,0.0,0.0,0.0,0.0,0.0,0.565,0.369,0.304,0.0,0.395,0.424,0.0,0.0,0.0,0.0
DHRS3,0.0,0.0,0.0,0.258,0.364,0.0,0.381,0.0,0.0,0.528,0.166,0.363,0.0,0.378,0.102,0.253
SCG3,0.303,0.377,0.414,0.218,0.278,0.263,0.0,0.0,0.293,0.203,0.271,0.0,0.393,0.214,0.0,0.0
SGCG,0.0,0.0,0.569,0.388,0.0,0.309,0.191,0.0,0.303,0.0,0.423,0.0,0.352,0.0,0.0,0.0
GLTP,0.0,0.231,0.0,0.0,0.0,0.282,0.413,0.374,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.525
CRNN,0.0,0.0,0.46,0.168,0.358,0.157,0.0,0.067,0.255,0.292,0.0,0.264,0.281,0.55,0.0,0.0
AVPI1,0.0,0.445,0.0,0.021,0.0,0.0,0.399,0.482,0.188,0.419,0.0,0.0,0.0,0.0,0.0,0.447
NUP62CL,0.158,0.0,0.223,0.396,0.396,0.0,0.0,0.121,0.0,0.215,0.342,0.363,0.357,0.416,0.0,0.0
EXT1,0.233,0.0,0.0,0.0,0.0,0.448,0.47,0.479,0.135,0.0,0.0,0.295,0.0,0.0,0.0,0.435
ZNF365,0.0,0.0,0.0,0.354,0.0,0.575,0.0,0.462,0.42,0.0,0.38,0.0,0.104,0.0,0.0,0.0
CLDN7,0.0,0.479,0.455,0.0,0.336,0.0,0.0,0.0,0.0,0.324,0.216,0.399,0.0,0.374,0.0,0.0
LHFP,0.0,0.0,0.0,0.402,0.0,0.503,0.092,0.455,0.487,0.0,0.364,0.0,0.0,0.0,0.0,0.0
EZH2,0.398,0.0,0.388,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.268,0.301,0.323,0.64,0.0,0.0
tcag7.1314,0.052,0.435,0.246,0.0,0.0,0.0,0.204,0.0,0.461,0.0,0.0,0.269,0.403,0.509,0.0,0.0
GIMAP6,0.0,0.0,0.0,0.409,0.504,0.0,0.0,0.306,0.357,0.0,0.0,0.0,0.0,0.414,0.432,0.0
RASSF2,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.522,0.0,0.0,0.0,0.0,0.471,0.328,0.0
HDHD1A,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.28,0.392,0.345,0.295,0.327,0.258,0.0,0.577,0.0
SETBP1,0.164,0.0,0.0,0.0,0.0,0.537,0.352,0.209,0.475,0.0,0.441,0.313,0.0,0.0,0.0,0.0
NES,0.306,0.479,0.289,0.0,0.0,0.436,0.0,0.372,0.209,0.0,0.321,0.0,0.0,0.0,0.0,0.345
CGA,0.0,0.0,0.343,0.509,0.0,0.198,0.0,0.0,0.0,0.262,0.179,0.0,0.465,0.307,0.417,0.0
PLSCR4,0.0,0.0,0.301,0.321,0.333,0.074,0.0,0.321,0.356,0.0,0.0,0.0,0.541,0.269,0.311,0.0
PCTP,0.0,0.698,0.0,0.0,0.291,0.0,0.0,0.0,0.366,0.0,0.0,0.084,0.515,0.0,0.148,0.0
COL8A2,0.0,0.0,0.0,0.397,0.0,0.531,0.0,0.43,0.476,0.0,0.36,0.0,0.0,0.0,0.0,0.137
SMYD3,0.0,0.49,0.0,0.393,0.129,0.188,0.0,0.0,0.411,0.356,0.289,0.117,0.401,0.0,0.0,0.0
CORO2A,0.349,0.303,0.0,0.0,0.049,0.0,0.394,0.367,0.126,0.301,0.0,0.445,0.0,0.0,0.0,0.435
PLA2G2A,0.0,0.0,0.475,0.0,0.325,0.0,0.0,0.0,0.236,0.274,0.0,0.0,0.39,0.353,0.511,0.0
FRZB,0.0,0.0,0.0,0.068,0.344,0.343,0.452,0.333,0.511,0.0,0.367,0.0,0.0,0.219,0.0,0.0
CD74,0.346,0.62,0.0,0.0,0.0,0.236,0.0,0.41,0.248,0.0,0.0,0.0,0.0,0.307,0.34,0.0
RPRM,0.496,0.0,0.0,0.0,0.358,0.0,0.233,0.0,0.0,0.0,0.576,0.246,0.0,0.303,0.0,0.296
NGFR,0.0,0.0,0.0,0.357,0.0,0.0,0.422,0.346,0.0,0.32,0.469,0.0,0.0,0.459,0.0,0.206
EML1,0.0,0.0,0.368,0.388,0.0,0.492,0.0,0.124,0.41,0.0,0.376,0.282,0.153,0.0,0.0,0.21
PBK,0.542,0.0,0.346,0.426,0.26,0.218,0.0,0.0,0.0,0.0,0.0,0.234,0.484,0.0,0.0,0.0
CD55,0.0,0.494,0.0,0.335,0.298,0.0,0.302,0.325,0.41,0.0,0.205,0.0,0.0,0.0,0.384,0.0
APOA2,0.0,0.0,0.511,0.0,0.356,0.0,0.0,0.0,0.173,0.177,0.0,0.0,0.385,0.357,0.524,0.0
KLRK1,0.363,0.0,0.0,0.268,0.403,0.0,0.0,0.338,0.274,0.0,0.0,0.0,0.0,0.439,0.501,0.0
FOLR2,0.0,0.0,0.0,0.425,0.291,0.0,0.0,0.476,0.432,0.0,0.0,0.0,0.0,0.376,0.424,0.0
C14orf147,0.0,0.496,0.0,0.345,0.0,0.0,0.359,0.0,0.44,0.0,0.0,0.31,0.299,0.0,0.356,0.0
CREB5,0.189,0.0,0.478,0.273,0.0,0.51,0.146,0.0,0.51,0.0,0.0,0.346,0.0,0.0,0.0,0.0
SLC28A3,0.0,0.0,0.553,0.334,0.136,0.323,0.296,0.423,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.42
C1orf106,0.0,0.453,0.0,0.0,0.273,0.101,0.0,0.507,0.123,0.0,0.0,0.379,0.0,0.0,0.104,0.532
JAM3,0.0,0.0,0.0,0.318,0.0,0.459,0.491,0.371,0.42,0.0,0.364,0.0,0.0,0.0,0.0,0.0
SV2A,0.204,0.364,0.0,0.0,0.0,0.375,0.0,0.0,0.431,0.0,0.463,0.189,0.499,0.0,0.0,0.0
FUT3,0.0,0.0,0.058,0.0,0.361,0.0,0.436,0.471,0.0,0.0,0.0,0.33,0.0,0.25,0.487,0.217
CR2,0.249,0.419,0.0,0.0,0.379,0.449,0.0,0.32,0.353,0.0,0.0,0.0,0.0,0.0,0.434,0.0
CMAH,0.0,0.0,0.0,0.404,0.0,0.0,0.45,0.384,0.437,0.2,0.379,0.0,0.0,0.333,0.0,0.0
LMO2,0.0,0.0,0.0,0.0,0.0,0.328,0.599,0.456,0.432,0.0,0.331,0.0,0.0,0.0,0.0,0.174
PLCD1,0.316,0.443,0.416,0.0,0.0,0.395,0.0,0.351,0.0,0.0,0.0,0.289,0.164,0.0,0.0,0.376
HOXD1,0.0,0.333,0.0,0.0,0.209,0.0,0.0,0.413,0.319,0.0,0.43,0.399,0.0,0.0,0.0,0.479
IL23A,0.48,0.0,0.479,0.282,0.246,0.0,0.0,0.0,0.0,0.0,0.216,0.38,0.0,0.39,0.0,0.239
SELE,0.362,0.0,0.0,0.427,0.0,0.298,0.0,0.468,0.319,0.0,0.0,0.0,0.376,0.211,0.097,0.285
SPON2,0.0,0.0,0.062,0.373,0.0,0.44,0.0,0.424,0.415,0.0,0.279,0.0,0.0,0.0,0.483,0.0
PSD3,0.386,0.0,0.0,0.0,0.0,0.467,0.404,0.257,0.408,0.0,0.0,0.396,0.0,0.0,0.0,0.282
PITPNC1,0.335,0.0,0.0,0.339,0.0,0.0,0.39,0.394,0.265,0.303,0.249,0.0,0.0,0.281,0.404,0.0
ID2,0.068,0.0,0.221,0.28,0.283,0.0,0.0,0.0,0.219,0.0,0.108,0.0,0.813,0.227,0.123,0.0
DNAJB4,0.383,0.523,0.0,0.42,0.0,0.0,0.0,0.214,0.43,0.0,0.0,0.157,0.385,0.0,0.0,0.0
AKR1B1,0.485,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.334,0.387,0.0,0.0,0.0
NME5,0.0,0.471,0.0,0.0,0.0,0.238,0.0,0.28,0.49,0.449,0.242,0.0,0.0,0.379,0.0,0.0
FAM131A,0.346,0.427,0.0,0.0,0.0,0.167,0.39,0.0,0.406,0.0,0.0,0.373,0.463,0.0,0.0,0.0
LAMA2,0.0,0.0,0.246,0.0,0.0,0.488,0.345,0.397,0.458,0.0,0.463,0.0,0.0,0.0,0.0,0.0
SLC39A4,0.306,0.491,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.472,0.443,0.399,0.098,0.0,0.195,0.0
P2RY5,0.0,0.0,0.342,0.305,0.252,0.24,0.297,0.425,0.287,0.0,0.0,0.0,0.0,0.231,0.439,0.267
USP18,0.478,0.375,0.0,0.428,0.0,0.0,0.0,0.439,0.342,0.0,0.372,0.0,0.0,0.0,0.0,0.0
NR3C2,0.0,0.0,0.0,0.0,0.297,0.0,0.431,0.284,0.443,0.0,0.4,0.364,0.0,0.232,0.0,0.32
OSMR,0.0,0.376,0.0,0.27,0.0,0.393,0.395,0.463,0.388,0.0,0.0,0.0,0.0,0.0,0.332,0.0
FSCN1,0.0,0.0,0.381,0.214,0.0,0.455,0.324,0.469,0.0,0.0,0.0,0.282,0.0,0.0,0.0,0.445
GP2,0.551,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.0,0.441
SVIL,0.097,0.0,0.297,0.0,0.0,0.395,0.363,0.454,0.341,0.0,0.351,0.411,0.0,0.0,0.0,0.0
DPEP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A9,0.0,0.067,0.0,0.21,0.0,0.271,0.364,0.484,0.0,0.0,0.0,0.429,0.0,0.0,0.418,0.391
CD44,0.0,0.0,0.0,0.294,0.0,0.438,0.407,0.46,0.536,0.0,0.0,0.112,0.213,0.0,0.0,0.0
TNFRSF1B,0.366,0.0,0.0,0.422,0.0,0.0,0.0,0.486,0.386,0.0,0.0,0.0,0.0,0.39,0.389,0.0
SLC16A4,0.0,0.42,0.0,0.385,0.294,0.0,0.0,0.342,0.435,0.0,0.115,0.0,0.0,0.344,0.388,0.0
SMPDL3A,0.0,0.0,0.0,0.392,0.0,0.0,0.0,0.452,0.438,0.0,0.0,0.0,0.0,0.435,0.51,0.0
TKT,0.353,0.436,0.0,0.0,0.0,0.0,0.185,0.102,0.0,0.335,0.0,0.286,0.245,0.622,0.0,0.0
PPFIA1,0.549,0.0,0.0,0.299,0.0,0.0,0.0,0.369,0.0,0.0,0.306,0.345,0.0,0.446,0.0,0.247
USP46,0.0,0.0,0.197,0.0,0.0,0.0,0.282,0.067,0.309,0.452,0.484,0.566,0.149,0.0,0.0,0.0
PLEK,0.173,0.0,0.0,0.321,0.311,0.0,0.0,0.364,0.302,0.0,0.0,0.0,0.462,0.364,0.449,0.0
ANGPTL4,0.0,0.0,0.0,0.424,0.0,0.0,0.381,0.463,0.326,0.0,0.283,0.0,0.0,0.146,0.503,0.0
PPP1R9A,0.351,0.456,0.242,0.0,0.258,0.0,0.0,0.0,0.294,0.323,0.361,0.0,0.449,0.147,0.0,0.0
TLR2,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.557,0.437,0.0,0.0,0.0,0.0,0.202,0.53,0.0
SPRY1,0.0,0.0,0.071,0.405,0.0,0.534,0.348,0.418,0.411,0.0,0.286,0.0,0.0,0.0,0.0,0.0
LSAMP,0.247,0.0,0.0,0.429,0.0,0.526,0.0,0.323,0.411,0.0,0.38,0.0,0.0,0.247,0.0,0.0
PYCARD,0.327,0.442,0.0,0.0,0.0,0.0,0.0,0.416,0.0,0.0,0.0,0.38,0.074,0.452,0.0,0.413
SERPING1,0.0,0.735,0.0,0.0,0.0,0.322,0.0,0.417,0.299,0.0,0.0,0.0,0.0,0.114,0.282,0.0
DPYSL2,0.362,0.0,0.0,0.188,0.0,0.516,0.0,0.498,0.475,0.0,0.306,0.0,0.0,0.0,0.0,0.0
TMEM35,0.0,0.0,0.0,0.264,0.266,0.426,0.233,0.0,0.342,0.462,0.403,0.0,0.363,0.0,0.0,0.0
CTSH,0.0,0.095,0.0,0.353,0.274,0.0,0.357,0.419,0.308,0.462,0.0,0.0,0.0,0.398,0.0,0.144
LAPTM5,0.311,0.453,0.0,0.271,0.292,0.0,0.0,0.389,0.316,0.0,0.0,0.0,0.0,0.353,0.405,0.0
ADAMTS3,0.0,0.0,0.194,0.57,0.0,0.0,0.281,0.0,0.431,0.0,0.369,0.0,0.0,0.486,0.0,0.0
SLC12A2,0.0,0.0,0.0,0.1,0.0,0.0,0.414,0.392,0.068,0.0,0.498,0.337,0.0,0.0,0.546,0.0
NPM3,0.0,0.0,0.0,0.44,0.362,0.0,0.0,0.0,0.0,0.452,0.0,0.291,0.411,0.465,0.0,0.0
GPR125,0.111,0.0,0.264,0.0,0.0,0.077,0.267,0.268,0.37,0.0,0.509,0.485,0.0,0.0,0.0,0.37
PLEKHA1,0.0,0.257,0.0,0.0,0.0,0.417,0.444,0.477,0.0,0.0,0.0,0.377,0.0,0.0,0.0,0.439
PALLD,0.442,0.0,0.0,0.171,0.0,0.366,0.431,0.411,0.406,0.0,0.0,0.349,0.0,0.0,0.0,0.0
MAP3K8,0.0,0.0,0.351,0.398,0.255,0.0,0.0,0.339,0.361,0.385,0.0,0.0,0.0,0.336,0.385,0.0
FHL1,0.0,0.0,0.541,0.341,0.0,0.43,0.0,0.464,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICAM2,0.156,0.0,0.0,0.408,0.362,0.0,0.0,0.402,0.36,0.0,0.0,0.0,0.0,0.415,0.463,0.0
GPR65,0.0,0.0,0.0,0.434,0.425,0.0,0.0,0.333,0.353,0.0,0.0,0.0,0.0,0.405,0.481,0.0
ZFPM2,0.0,0.0,0.0,0.486,0.0,0.506,0.0,0.319,0.549,0.0,0.321,0.0,0.0,0.044,0.0,0.0
PLN,0.0,0.529,0.0,0.215,0.389,0.293,0.0,0.252,0.489,0.0,0.0,0.0,0.0,0.365,0.0,0.0
MEOX2,0.0,0.0,0.0,0.334,0.454,0.475,0.0,0.294,0.499,0.0,0.349,0.0,0.0,0.0,0.0,0.0
GJB3,0.0,0.0,0.441,0.057,0.186,0.358,0.0,0.548,0.0,0.0,0.0,0.359,0.0,0.0,0.0,0.458
IRF1,0.332,0.0,0.0,0.373,0.454,0.0,0.0,0.347,0.179,0.0,0.0,0.0,0.0,0.448,0.437,0.0
EPB41L2,0.45,0.0,0.133,0.0,0.0,0.418,0.0,0.321,0.497,0.0,0.0,0.134,0.488,0.0,0.0,0.0
C15orf29,0.0,0.0,0.354,0.334,0.325,0.0,0.0,0.0,0.347,0.565,0.0,0.297,0.189,0.308,0.0,0.0
PLEKHB1,0.317,0.433,0.0,0.0,0.368,0.0,0.0,0.0,0.274,0.357,0.272,0.0,0.459,0.3,0.0,0.0
SLC27A5,0.0,0.0,0.0,0.446,0.394,0.0,0.0,0.065,0.171,0.348,0.341,0.368,0.0,0.445,0.207,0.0
MAN1C1,0.068,0.0,0.0,0.0,0.0,0.591,0.578,0.381,0.32,0.0,0.255,0.0,0.0,0.0,0.0,0.0
PTPRG,0.0,0.0,0.0,0.347,0.0,0.444,0.344,0.413,0.481,0.0,0.358,0.0,0.182,0.0,0.0,0.0
LAD1,0.0,0.327,0.193,0.0,0.0,0.421,0.327,0.473,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.478
ASB9,0.353,0.255,0.0,0.371,0.322,0.0,0.0,0.0,0.366,0.489,0.0,0.147,0.418,0.0,0.0,0.0
HIST1H2BF,0.0,0.0,0.089,0.419,0.395,0.0,0.0,0.347,0.395,0.34,0.398,0.0,0.0,0.0,0.333,0.0
PSMB8,0.0,0.0,0.0,0.466,0.385,0.0,0.0,0.05,0.358,0.4,0.0,0.0,0.0,0.466,0.356,0.0
XYLT1,0.0,0.0,0.266,0.421,0.0,0.512,0.0,0.397,0.472,0.0,0.332,0.0,0.0,0.0,0.0,0.0
USP9Y,0.136,0.0,0.441,0.476,0.235,0.0,0.229,0.0,0.0,0.0,0.0,0.353,0.0,0.518,0.0,0.246
PTBP2,0.0,0.0,0.447,0.388,0.376,0.0,0.0,0.0,0.302,0.131,0.32,0.0,0.391,0.38,0.0,0.0
