,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TCGA-18-3406-01A-01R-1031-01,-0.2476164481123294,-0.32034374135869836,-0.3030493313139511,-0.25462620325688723,-0.3051422967543553,-0.2701412997056702,-0.17256790384962312,-0.2580721996081208,-0.2287504075905167,-0.2605451801619194,-0.22086046411596802,-0.3041683758285783,-0.19966253812441698,-0.2651321662108187,-0.1602495245496187,-0.13991106649018759
TCGA-18-3407-01A-01R-1031-01,0.23287711580444756,0.28359092632267957,0.2762927884283936,0.25165554213908126,0.17450086744937895,0.2517753305150335,0.31321714757364777,0.25247828765286245,0.23962975113930143,0.30492694727993847,0.1631452695625422,0.24597106783381328,0.2800640056649057,0.2363554785047655,0.18730301561369975,0.2511601011339154
TCGA-18-3408-01A-01R-1031-01,-0.2698028830975274,-0.25627707180995324,-0.28354218737400066,-0.2645851327544526,-0.26494446014893036,-0.2916719103575268,-0.23599456111867462,-0.2565500644797453,-0.19969749553859442,-0.1941966217000472,-0.2031237637874314,-0.09944687606617438,-0.3018248760656838,-0.26388115391312544,-0.23141822032517473,-0.3021941254297123
TCGA-18-3410-01A-01R-1031-01,-0.23906017585722533,-0.272286019373585,-0.26865619181125533,-0.23507690285047714,-0.23335427245894624,-0.2255171038539112,-0.2607002212808068,-0.24832841935852462,-0.2732682260216017,-0.2935115832089915,-0.24142223249281416,-0.30163728592801925,-0.2344784405116806,-0.26734588471990717,-0.20346092506356517,-0.1684780041256938
TCGA-18-3411-01A-01R-1031-01,-0.2724018131057842,-0.3182809285399405,-0.34278726700834655,-0.2663211911324761,-0.16763750127195268,-0.31753693384842907,-0.2649804093456442,-0.26127221728270617,-0.15470559698345296,-0.24415144164790223,-0.09750169327458531,-0.14122958212817374,-0.32381108433275113,-0.2584481115364363,-0.15979536623117932,-0.24181576335107968
TCGA-18-3412-01A-01R-1031-01,-0.2801360992179888,-0.2641648451083783,-0.27872043066597557,-0.2585549930055448,-0.1808742414605215,-0.2816637172079949,-0.3161202965908976,-0.2556834094716393,-0.200201444103182,-0.22814212577015028,-0.15310256727814148,-0.1809149186494763,-0.31002746809035503,-0.23432254493649912,-0.21520154884695367,-0.2901949425864954
TCGA-18-3414-01A-01R-1031-01,0.24819763810191478,0.2571227787739872,0.2844817587303505,0.2597665023043367,0.20958352186872714,0.2585151508219668,0.2454220101079636,0.2520579573167624,0.262932846018497,0.3109782517392142,0.25437683327050425,0.20929522978774806,0.2048617576316435,0.29343049137564486,0.2551899581226337,0.14768839070348416
TCGA-18-3415-01A-01R-1031-01,-0.2828019475205202,-0.27062697856352486,-0.28703152924752867,-0.2650677676510401,-0.24569490479100334,-0.29984646774369683,-0.22697880804960088,-0.26362726437110334,-0.20630702872335333,-0.21752574781647846,-0.20295946063697887,-0.19797028531329497,-0.2760762481184193,-0.2657800298249313,-0.23146071020132636,-0.22835821739497864
TCGA-18-3416-01A-01R-1031-01,0.17968256155124068,0.30570384566843123,0.23845040430816994,0.25504510742576936,0.39077624265001876,0.2695085620963873,-0.006497412342175696,0.25493285707319374,0.24259400286509564,0.22998780063425103,0.2516880654596745,0.3457143786805658,0.1502741210712535,0.22168191083554423,0.16741023067644445,0.26003057485072906
TCGA-18-3419-01A-01R-1031-01,0.195848967550045,0.2930034829389978,0.2967141443737376,0.26639298260839295,0.2937877722096734,0.27717493380246666,0.05774658790074745,0.2643220060479206,0.2706603079818256,0.2504260022104962,0.25824948793768043,0.20139065027643602,0.2052986496538884,0.3348072404420878,0.21443650479523327,0.19235911880470527
